year,site_name,province,latitude,longitude,river_name,fishing_area,CGNDB,avg_air_temp_arrival,avg_water_temp_shore,avg_water_depth,species_eng,species_fra,species_latin,tsn,specimens_measured,avg_length_mm,length_type
2008,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,13.321,11.932,,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,4,,fork
2008,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,13.321,11.932,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,59,,fork
2008,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,13.321,11.932,,Gaspereau,gaspareau,Alosa pseudoharengus,161701,4,,fork
2008,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,13.321,11.932,,Lake chub,méné de lac,Couesius plumbeus,163535,6,,fork
2008,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,13.321,11.932,,Rainbow smelt,éperlan arc-en-ciel,Osmerus mordax,162043,2,,fork
2008,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,13.321,11.932,,Rainbow trout,truite arc-en-ciel,Oncorhynchus mykiss,161989,3,125.667,fork
2008,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,13.321,11.932,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,3,,fork
2008,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,13.321,11.932,,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,17,,fork
2008,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,13.321,11.932,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,74,,fork
2008,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,13.321,11.932,,White sucker,meunier noir,Catostomus commersoni,553273,77,,fork
2009,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,10.879,8.503,,American eel,anguille d'Amérique,Anguilla rostrata,161127,31,397.207,total
2009,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,10.879,8.503,,Atlantic salmon,saumon atlantique,Salmo salar,161996,3549,90.101,fork
2009,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,10.879,8.503,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,52,,fork
2009,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,10.879,8.503,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,13,126.833,fork
2009,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,10.879,8.503,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,13,,fork
2009,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,10.879,8.503,,Gaspereau,gaspareau,Alosa pseudoharengus,161701,14,282,fork
2009,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,10.879,8.503,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,657,,fork
2009,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,10.879,8.503,,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,9,,fork
2009,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,10.879,8.503,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,14,,fork
2009,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,10.879,8.503,,White sucker,meunier noir,Catostomus commersoni,553273,18,218.5,fork
2009,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,8.845,10.469,,American eel,anguille d'Amérique,Anguilla rostrata,161127,251,287.797,total
2009,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,8.845,10.469,,Atlantic salmon,saumon atlantique,Salmo salar,161996,2244,107.819,fork
2009,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,8.845,10.469,,Banded killifish,fondule barré,Fundulus diaphanus,165646,1,,fork
2009,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,8.845,10.469,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,1,,fork
2009,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,8.845,10.469,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,223,,fork
2009,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,8.845,10.469,,Lake chub,méné de lac,Couesius plumbeus,163535,4,,fork
2009,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,8.845,10.469,,nine-spined stickleback,épinoche à neuf épines,Pungitius pungitius,166387,2,,fork
2009,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,8.845,10.469,,Rainbow smelt,éperlan arc-en-ciel,Osmerus mordax,162043,2291,148.596,fork
2009,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,8.845,10.469,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,11,,fork
2009,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,8.845,10.469,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,394,,fork
2009,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,8.845,10.469,,White sucker,meunier noir,Catostomus commersoni,553273,64,,fork
2009,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,9.976,9.793,,American eel,anguille d'Amérique,Anguilla rostrata,161127,70,290.938,total
2009,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,9.976,9.793,,Atlantic salmon,saumon atlantique,Salmo salar,161996,1838,104.329,fork
2009,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,9.976,9.793,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,4,,fork
2009,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,9.976,9.793,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,18,,fork
2009,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,9.976,9.793,,Lake chub,méné de lac,Couesius plumbeus,163535,3,,fork
2009,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,9.976,9.793,,Rainbow smelt,éperlan arc-en-ciel,Osmerus mordax,162043,299,154.241,fork
2009,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,9.976,9.793,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,19,,fork
2009,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,9.976,9.793,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,104,,fork
2009,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,9.976,9.793,,White sucker,meunier noir,Catostomus commersoni,553273,33,,fork
2009,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,11.619,10.363,,American eel,anguille d'Amérique,Anguilla rostrata,161127,36,367.647,total
2009,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,11.619,10.363,,Atlantic salmon,saumon atlantique,Salmo salar,161996,1506,90.091,fork
2009,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,11.619,10.363,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,41,,fork
2009,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,11.619,10.363,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,210,fork
2009,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,11.619,10.363,,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,2,,fork
2009,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,11.619,10.363,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,25,,fork
2009,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,11.619,10.363,,Gaspereau,gaspareau,Alosa pseudoharengus,161701,1,,fork
2009,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,11.619,10.363,,Lake chub,méné de lac,Couesius plumbeus,163535,6,,fork
2009,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,11.619,10.363,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,6,,fork
2009,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,11.619,10.363,,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,2,,fork
2009,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,11.619,10.363,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,11,,fork
2009,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,11.619,10.363,,White sucker,meunier noir,Catostomus commersoni,553273,19,,fork
2010,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,12.272,11.541,,American eel,anguille d'Amérique,Anguilla rostrata,161127,7,346.571,total
2010,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,12.272,11.541,,Atlantic salmon,saumon atlantique,Salmo salar,161996,3374,90.959,fork
2010,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,12.272,11.541,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,55,,fork
2010,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,12.272,11.541,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,24,43.25,fork
2010,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,12.272,11.541,,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,1,137,fork
2010,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,12.272,11.541,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,16,,fork
2010,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,12.272,11.541,,Gaspereau,gaspareau,Alosa pseudoharengus,161701,1,269,fork
2010,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,12.272,11.541,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,159,,fork
2010,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,12.272,11.541,,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,55,,fork
2010,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,12.272,11.541,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,3,,fork
2010,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,12.272,11.541,,White sucker,meunier noir,Catostomus commersoni,553273,16,400.5,fork
2010,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,10.246,12.562,,American eel,anguille d'Amérique,Anguilla rostrata,161127,237,259.215,total
2010,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,10.246,12.562,,Atlantic salmon,saumon atlantique,Salmo salar,161996,1602,86.805,fork
2010,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,10.246,12.562,,Banded killifish,fondule barré,Fundulus diaphanus,165646,1,,fork
2010,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,10.246,12.562,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,6,,fork
2010,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,10.246,12.562,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,245,fork
2010,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,10.246,12.562,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,411,,fork
2010,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,10.246,12.562,,Rainbow smelt,éperlan arc-en-ciel,Osmerus mordax,162043,2210,145.437,fork
2010,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,10.246,12.562,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,21,,fork
2010,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,10.246,12.562,,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,1,,fork
2010,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,10.246,12.562,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,451,,fork
2010,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,10.246,12.562,,White sucker,meunier noir,Catostomus commersoni,553273,29,,fork
2010,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,11.829,11.987,,American eel,anguille d'Amérique,Anguilla rostrata,161127,109,365.272,total
2010,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,11.829,11.987,,Atlantic salmon,saumon atlantique,Salmo salar,161996,2005,111.145,fork
2010,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,11.829,11.987,,Banded killifish,fondule barré,Fundulus diaphanus,165646,5,,fork
2010,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,11.829,11.987,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,9,,fork
2010,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,11.829,11.987,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,58,,fork
2010,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,11.829,11.987,,nine-spined stickleback,épinoche à neuf épines,Pungitius pungitius,166387,2,,fork
2010,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,11.829,11.987,,Rainbow smelt,éperlan arc-en-ciel,Osmerus mordax,162043,195,153.167,fork
2010,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,11.829,11.987,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,12,,fork
2010,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,11.829,11.987,,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,1,,fork
2010,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,11.829,11.987,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,187,,fork
2010,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,11.829,11.987,,White sucker,meunier noir,Catostomus commersoni,553273,22,,fork
2010,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,14.013,13.224,,American eel,anguille d'Amérique,Anguilla rostrata,161127,101,384.83,total
2010,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,14.013,13.224,,Atlantic salmon,saumon atlantique,Salmo salar,161996,3120,101.103,fork
2010,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,14.013,13.224,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,55,,fork
2010,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,14.013,13.224,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,6,110.333,fork
2010,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,14.013,13.224,,Brown bullhead,barbotte brune ,Ameiurus nebulosus,164043,1,,fork
2010,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,14.013,13.224,,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,4,,fork
2010,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,14.013,13.224,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,21,,fork
2010,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,14.013,13.224,,Gaspereau,gaspareau,Alosa pseudoharengus,161701,3,,fork
2010,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,14.013,13.224,,Lake chub,méné de lac,Couesius plumbeus,163535,40,,fork
2010,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,14.013,13.224,,Rainbow smelt,éperlan arc-en-ciel,Osmerus mordax,162043,6458,,fork
2010,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,14.013,13.224,,Rainbow trout,truite arc-en-ciel,Oncorhynchus mykiss,161989,1,118,fork
2010,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,14.013,13.224,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,7,,fork
2010,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,14.013,13.224,,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,8,,fork
2010,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,14.013,13.224,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,39,,fork
2010,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,14.013,13.224,,White sucker,meunier noir,Catostomus commersoni,553273,28,,fork
2011,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,10.737,8.329,,American eel,anguille d'Amérique,Anguilla rostrata,161127,2,351,total
2011,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,10.737,8.329,,Atlantic salmon,saumon atlantique,Salmo salar,161996,3514,88.48,fork
2011,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,10.737,8.329,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,45,,fork
2011,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,10.737,8.329,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,14,100.786,fork
2011,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,10.737,8.329,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,8,,fork
2011,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,10.737,8.329,,Gaspereau,gaspareau,Alosa pseudoharengus,161701,1,273,fork
2011,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,10.737,8.329,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,590,,fork
2011,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,10.737,8.329,,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,1,,fork
2011,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,10.737,8.329,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,10,,fork
2011,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,10.737,8.329,,White sucker,meunier noir,Catostomus commersoni,553273,9,,fork
2011,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,10.138,9.108,,American eel,anguille d'Amérique,Anguilla rostrata,161127,36,332.861,total
2011,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,10.138,9.108,,American Shad,alose savoureuse,Alosa sapidissima,161702,1,,fork
2011,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,10.138,9.108,,Atlantic salmon,saumon atlantique,Salmo salar,161996,1824,114.336,fork
2011,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,10.138,9.108,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,1,,fork
2011,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,10.138,9.108,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,18,,fork
2011,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,10.138,9.108,,Rainbow smelt,éperlan arc-en-ciel,Osmerus mordax,162043,1050,145.405,fork
2011,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,10.138,9.108,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,1,,fork
2011,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,10.138,9.108,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,32,,fork
2011,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,10.138,9.108,,White sucker,meunier noir,Catostomus commersoni,553273,475,,fork
2012,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.629,10.262,,American eel,anguille d'Amérique,Anguilla rostrata,161127,13,428.385,total
2012,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.629,10.262,,Atlantic salmon,saumon atlantique,Salmo salar,161996,3188,96.178,fork
2012,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.629,10.262,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,17,,fork
2012,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.629,10.262,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,14,40.143,fork
2012,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.629,10.262,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,9,,fork
2012,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.629,10.262,,Gaspereau,gaspareau,Alosa pseudoharengus,161701,2,251,fork
2012,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.629,10.262,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,169,,fork
2012,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.629,10.262,,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,13,,fork
2012,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.629,10.262,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,11,,fork
2012,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.629,10.262,,White sucker,meunier noir,Catostomus commersoni,553273,9,,fork
2012,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.304,11.983,,American eel,anguille d'Amérique,Anguilla rostrata,161127,225,282.16,total
2012,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.304,11.983,,Atlantic salmon,saumon atlantique,Salmo salar,161996,2241,87.582,fork
2012,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.304,11.983,,Banded killifish,fondule barré,Fundulus diaphanus,165646,2,,fork
2012,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.304,11.983,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,7,,fork
2012,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.304,11.983,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,221,,fork
2012,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.304,11.983,,Gaspereau,gaspareau,Alosa pseudoharengus,161701,1,248,fork
2012,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.304,11.983,,nine-spined stickleback,épinoche à neuf épines,Pungitius pungitius,166387,3,,fork
2012,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.304,11.983,,Rainbow smelt,éperlan arc-en-ciel,Osmerus mordax,162043,1437,150.178,fork
2012,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.304,11.983,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,14,,fork
2012,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.304,11.983,,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,3,,fork
2012,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.304,11.983,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,154,,fork
2012,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.304,11.983,,White sucker,meunier noir,Catostomus commersoni,553273,20,469,fork
2012,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,12.629,11.379,,American eel,anguille d'Amérique,Anguilla rostrata,161127,68,311.406,total
2012,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,12.629,11.379,,Atlantic salmon,saumon atlantique,Salmo salar,161996,1733,120.061,fork
2012,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,12.629,11.379,,Banded killifish,fondule barré,Fundulus diaphanus,165646,2,,fork
2012,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,12.629,11.379,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,6,,fork
2012,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,12.629,11.379,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,301,fork
2012,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,12.629,11.379,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,25,,fork
2012,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,12.629,11.379,,nine-spined stickleback,épinoche à neuf épines,Pungitius pungitius,166387,2,,fork
2012,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,12.629,11.379,,Rainbow smelt,éperlan arc-en-ciel,Osmerus mordax,162043,81,144.538,fork
2012,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,12.629,11.379,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,2,,fork
