sample_id,year,month,day,prov,site,station,latitude,longitude,start_date,end_date,ammonia,do,nitrates,nitrite,phosphate,sal,silicate,water_temp,gravel,mud,rock,sand
9976,2019,7,3,NB / N-B,St-Louis de Kent,Wharf,46.757328,-64.917023,2019-07-03 11:45:00-03:00,2019-07-03 12:45:00-03:00,,9.22,,,,16.43,,18.1,0,0,0,100.0
9981,2019,7,3,NB / N-B,St-Louis de Kent,Park South,46.750968,-64.949386,2019-07-03 11:15:00-03:00,2019-07-03 11:40:00-03:00,,9.31,,,,11.53,,18.2,20.0,20.0,0,60.0
9979,2019,7,3,NB / N-B,St-Louis de Kent,Ch. Ghislain South,46.747258,-64.963693,2019-07-03 10:30:00-03:00,2019-07-03 11:00:00-03:00,,9.01,,,,11.45,,17.4,30.0,0,0,70.0
9980,2019,7,3,NB / N-B,St-Louis de Kent,Park North,46.75123,-64.951922,2019-07-03 09:15:00-03:00,2019-07-03 10:15:00-03:00,,9.02,,,,13.23,,17.3,40.0,0,0,60.0
9978,2019,7,3,NB / N-B,St-Louis de Kent,Pointe a Donatien,46.746883,-64.970356,2019-07-03 00:00:00-03:00,2019-07-03 00:00:00-03:00,,,,,,,,,0,0,0,0
9977,2019,7,3,NB / N-B,St-Louis de Kent,Pointe a Maxime,46.766254,-64.911184,2019-07-03 00:00:00-03:00,2019-07-03 00:00:00-03:00,,,,,,,,,0,0,0,0
9955,2019,7,2,NB / N-B,Tabusintac,Bayshore,47.376278,-64.938145,2019-07-02 14:00:00-03:00,2019-07-02 14:45:00-03:00,,8.41,,,,21.12,,21.3,0,5.0,0,95.0
9962,2019,7,2,NB / N-B,Cap-Pelé,Camp Ta-Wa-Si,46.1827,-64.11454,2019-07-02 13:30:00-03:00,2019-07-02 14:00:00-03:00,,8.73,,,,27.2,,17.5,0,0,80.0,20.0
9954,2019,7,2,NB / N-B,Tabusintac,Left side of wharf,47.341712,-64.965766,2019-07-02 13:10:00-03:00,2019-07-02 13:55:00-03:00,,9.06,,,,1926.0,,21.3,15.0,5.0,20.0,60.0
9961,2019,7,2,NB / N-B,Cap-Pelé,Comeau Point,46.172,-64.14977,2019-07-02 12:30:00-03:00,2019-07-02 12:45:00-03:00,,8.5,,,,26.1,,17.3,0,0,80.0,20.0
9953,2019,7,2,NB / N-B,Tabusintac,Right side of wharf,47.340217,-64.972078,2019-07-02 12:05:00-03:00,2019-07-02 13:05:00-03:00,,8.84,,,,18.9,,20.0,5.0,15.0,0,80.0
9960,2019,7,2,NB / N-B,Cap-Pelé,Harbour Shore Rd.,46.17319,-64.16438,2019-07-02 12:00:00-03:00,2019-07-02 12:25:00-03:00,,8.46,,,,26.24,,16.6,10.0,30.0,0,60.0
9956,2019,7,2,NB / N-B,Tabusintac,Next to bridge,47.331656,-65.009059,2019-07-02 11:10:00-03:00,2019-07-02 12:00:00-03:00,,8.71,,,,16.58,,18.9,0,10.0,0,90.0
9959,2019,7,2,NB / N-B,Cap-Pelé,Tedish River,46.22523,-64.29596,2019-07-02 11:00:00-03:00,2019-07-02 11:30:00-03:00,,8.6,,,,18.8,,16.3,20.0,5.0,5.0,70.0
9952,2019,7,2,NB / N-B,Tabusintac,Cemetary,47.332778,-64.995865,2019-07-02 10:30:00-03:00,2019-07-02 11:05:00-03:00,,7.89,,,,17.0,,18.3,5.0,0,0,95.0
9958,2019,7,2,NB / N-B,Cap-Pelé,Kouchibouguac River,46.21546,-64.36419,2019-07-02 10:30:00-03:00,2019-07-02 10:55:00-03:00,,8.5,,,,22.75,,15.8,0,10.0,0,90.0
9951,2019,7,2,NB / N-B,Tabusintac,Covedell Rd.,47.330701,-64.972889,2019-07-02 09:45:00-03:00,2019-07-02 10:25:00-03:00,,8.27,,,,15.8,,17.7,10.0,0,5.0,85.0
9957,2019,7,2,NB / N-B,Cap-Pelé,Aboujagane River,46.22155,-64.39916,2019-07-02 09:30:00-03:00,2019-07-02 10:20:00-03:00,,8.19,,,,19.95,,15.7,0,30.0,0,70.0
9995,2019,6,28,PE / Î-P-É,Souris,Cahil Lane 10%,46.379258,-62.289264,2019-06-28 12:30:00-03:00,2019-06-28 13:15:00-03:00,,13.62,,,,0.5,,11.6,0,30.0,0,70.0
9996,2019,6,28,PE / Î-P-É,Souris,Causeway East (50%),46.35652,-62.27541,2019-06-28 10:30:00-03:00,2019-06-28 11:30:00-03:00,,8.54,,,,23.7,,14.5,0,10.0,0,90.0
9994,2019,6,28,PE / Î-P-É,Souris,Paul Gallant 50%,46.35741,-62.27969,2019-06-28 09:30:00-03:00,2019-06-28 10:15:00-03:00,,9.61,,,,20.65,,14.9,10.0,20.0,0,70.0
9997,2019,6,28,PE / Î-P-É,Souris,Ferry 100%,46.35102,-62.2504,2019-06-28 08:30:00-03:00,2019-06-28 09:00:00-03:00,,7.75,,,,28.31,,13.3,0,0,0,100.0
9993,2019,6,28,PE / Î-P-É,Souris,Joe Carter 100%,46.35015,-62.2796,2019-06-28 00:00:00-03:00,2019-06-28 00:00:00-03:00,,8.06,,,,26.59,,14.2,0,0,0,100.0
9826,2019,6,27,PE / Î-P-É,Basin Head,Slipway,46.383134,-62.11238,2019-06-27 13:30:00-03:00,2019-06-27 14:15:00-03:00,,9.65,,,,25.74,,15.2,10.0,20.0,0,70.0
9830,2019,6,27,PE / Î-P-É,Basin Head,Opposite House,46.385205,-62.116711,2019-06-27 13:00:00-03:00,2019-06-27 13:45:00-03:00,,10.95,,,,20.46,,15.8,0,40.0,0,60.0
9949,2019,6,27,PE / Î-P-É,Brudenell-Montague,Parker's Point,46.183691,-62.543005,2019-06-27 13:00:00-03:00,2019-06-27 13:20:00-03:00,,8.89,,,,24.63,,15.0,10.0,0,50.0,40.0
9828,2019,6,27,PE / Î-P-É,Basin Head,Small Creek,46.387556,-62.106785,2019-06-27 12:30:00-03:00,2019-06-27 13:00:00-03:00,,10.51,,,,20.95,,15.9,10.0,60.0,0,30.0
9950,2019,6,27,PE / Î-P-É,Brudenell-Montague,Richmond Street,46.181156,-62.539139,2019-06-27 12:15:00-03:00,2019-06-27 12:55:00-03:00,,8.74,,,,27.38,,15.4,15.0,0,5.0,80.0
9829,2019,6,27,PE / Î-P-É,Basin Head,Across Lagoon,46.384835,-62.109143,2019-06-27 11:45:00-03:00,2019-06-27 12:15:00-03:00,,8.6,,,,23.66,,15.6,0,70.0,0,30.0
9948,2019,6,27,PE / Î-P-É,Brudenell-Montague,Island East,46.197824,-62.578086,2019-06-27 11:30:00-03:00,2019-06-27 12:05:00-03:00,,10.69,,,,24.54,,15.5,0,0,0,100.0
9947,2019,6,27,PE / Î-P-É,Brudenell-Montague,Island West,46.197877,-62.578434,2019-06-27 11:10:00-03:00,2019-06-27 11:25:00-03:00,,10.97,,,,27.07,,15.9,0,0,0,100.0
9827,2019,6,27,PE / Î-P-É,Basin Head,Across Slipway,46.382572,-62.110019,2019-06-27 11:00:00-03:00,2019-06-27 11:30:00-03:00,,8.64,,,,24.94,,15.2,0,30.0,0,70.0
9946,2019,6,27,PE / Î-P-É,Brudenell-Montague,Aitken Point,46.172776,-62.547863,2019-06-27 10:15:00-03:00,2019-06-27 11:00:00-03:00,,11.43,,,,27.7,,15.6,0,0,0,0
9945,2019,6,27,PE / Î-P-É,Brudenell-Montague,Wightman's Point,46.163516,-62.532719,2019-06-27 09:50:00-03:00,2019-06-27 10:05:00-03:00,,9.67,,,,27.93,,15.0,5.0,0,0,95.0
9905,2019,6,25,PE / Î-P-É,Pinette,Larson Drive,46.061033,-62.916083,2019-06-25 14:15:00-03:00,2019-06-25 14:45:00-03:00,,10.28,,,,22.68,,17.4,0,5.0,0,95.0
9899,2019,6,25,PE / Î-P-É,Murray River,Sharams Point,46.020309,-62.525012,2019-06-25 12:55:00-03:00,2019-06-25 13:30:00-03:00,,,,,,25.38,,17.2,15.0,0,5.0,80.0
9908,2019,6,25,PE / Î-P-É,Pinette,Harbour,46.058417,-62.928533,2019-06-25 12:40:00-03:00,2019-06-25 13:15:00-03:00,,10.36,,,,26.44,,18.4,0,0,0,0
9898,2019,6,25,PE / Î-P-É,Murray River,Nicolle Cove,46.023203,-62.537107,2019-06-25 12:20:00-03:00,2019-06-25 12:50:00-03:00,,10.7,,,,27.04,,18.1,5.0,30.0,0,65.0
9900,2019,6,25,PE / Î-P-É,Murray River,Machons Point,46.018891,-62.511072,2019-06-25 11:45:00-03:00,2019-06-25 12:15:00-03:00,,10.13,,,,27.32,,16.6,10.0,0,0,90.0
9904,2019,6,25,PE / Î-P-É,Pinette,Causeway North,46.06005,-62.90985,2019-06-25 11:30:00-03:00,2019-06-25 12:00:00-03:00,,9.94,,,,21.69,,19.2,0,10.0,0,90.0
9903,2019,6,25,PE / Î-P-É,Pinette,Causeway South,46.058533,-62.90725,2019-06-25 11:10:00-03:00,2019-06-25 11:25:00-03:00,,9.67,,,,20.13,,17.9,0,0,0,100.0
9901,2019,6,25,PE / Î-P-É,Murray River,Cemetery,46.008167,-62.514202,2019-06-25 11:10:00-03:00,2019-06-25 11:40:00-03:00,,9.03,,,,21.7,,17.6,0,0,0,100.0
9907,2019,6,25,PE / Î-P-É,Pinette,South Branch Wharf,46.053333,-62.9111,2019-06-25 11:00:00-03:00,2019-06-25 11:10:00-03:00,,9.15,,,,2328.0,,17.5,0,10.0,0,90.0
9906,2019,6,25,PE / Î-P-É,Pinette,Park Boat Launch,46.054833,-62.9105,2019-06-25 10:30:00-03:00,2019-06-25 10:55:00-03:00,,10.25,,,,21.98,,16.2,10.0,30.0,60.0,0
9902,2019,6,25,PE / Î-P-É,Murray River,Clows Point,46.048606,-62.52941,2019-06-25 10:05:00-03:00,2019-06-25 11:05:00-03:00,,8.63,,,,24.31,,16.3,5.0,0,0,95.0
9963,2019,6,24,NB / N-B,Miramichi,Burnt Church,47.193236,-65.136361,2019-06-24 13:15:00-03:00,2019-06-24 14:00:00-03:00,,9.26,,,,22.57,,18.1,0,0,0,100.0
9912,2019,6,24,PE / Î-P-É,Enmore,Enman Shore,46.58261,-64.06773,2019-06-24 13:15:00-03:00,2019-06-24 13:45:00-03:00,,7.48,,,,25.53,,20.3,5.0,0,0,95.0
9914,2019,6,24,PE / Î-P-É,Enmore,McGees Field,46.62024,-64.08209,2019-06-24 12:40:00-03:00,2019-06-24 13:10:00-03:00,,7.8,,,,25.6,,18.6,5.0,0,0,95.0
9968,2019,6,24,NB / N-B,Miramichi,Oak Point,47.116738,-65.266799,2019-06-24 12:30:00-03:00,2019-06-24 13:00:00-03:00,,8.6,,,,20.96,,18.5,4.0,0,1.0,95.0
9913,2019,6,24,PE / Î-P-É,Enmore,Coop Road (Dry Wharf),46.59992,-64.07742,2019-06-24 12:20:00-03:00,2019-06-24 12:35:00-03:00,,7.77,,,,25.22,,17.5,15.0,75.0,10.0,0
9966,2019,6,24,NB / N-B,Miramichi,Gordon's wharf,47.079645,-65.393156,2019-06-24 12:04:00-03:00,2019-06-24 12:25:00-03:00,,8.23,,,,10.1,,18.5,10.0,0,0,90.0
9911,2019,6,24,PE / Î-P-É,Enmore,Portage Shore,46.578,-64.05475,2019-06-24 11:30:00-03:00,2019-06-24 12:15:00-03:00,,8.47,,,,21.42,,17.8,0,5.0,10.0,85.0
9967,2019,6,24,NB / N-B,Miramichi,Middle Island,47.057687,-65.426951,2019-06-24 11:15:00-03:00,2019-06-24 12:00:00-03:00,,8.68,,,,4.19,,19.1,10.0,0,0,90.0
9910,2019,6,24,PE / Î-P-É,Enmore,Ed Yeo,46.56501,-64.07073,2019-06-24 10:55:00-03:00,2019-06-24 11:25:00-03:00,,8.04,,,,23.24,,16.6,0,100.0,0,0
9964,2019,6,24,NB / N-B,Miramichi,Dickson Beach,47.07417,-65.36536,2019-06-24 10:45:00-03:00,2019-06-24 11:05:00-03:00,,8.82,,,,7.21,,18.7,0,0,0,100.0
9909,2019,6,24,PE / Î-P-É,Enmore,Higgin's wharf,46.54865,-64.08741,2019-06-24 10:25:00-03:00,2019-06-24 10:50:00-03:00,,7.56,,,,26.21,,16.2,5.0,95.0,0,0
9965,2019,6,24,NB / N-B,Miramichi,Murdock beach,47.074723,-65.33653,2019-06-24 10:15:00-03:00,2019-06-24 10:30:00-03:00,,8.76,,,,8.61,,18.0,60.0,10.0,20.0,10.0
9969,2019,6,24,NB / N-B,Miramichi,Pointe aux Carr,47.077419,-65.207023,2019-06-24 09:30:00-03:00,2019-06-24 10:10:00-03:00,,8.76,,,,13.43,,16.7,5.0,0,0,95.0
10024,2019,6,20,PE / Î-P-É,Winter River,Court's Island road 50%,46.37772,-63.02224,2019-06-20 14:45:00-03:00,2019-06-20 15:45:00-03:00,,11.87,,,,27.0,,22.3,0,50.0,0,50.0
10026,2019,6,20,PE / Î-P-É,Winter River,Sunset Lane 100%,46.380017,-63.00635,2019-06-20 14:00:00-03:00,2019-06-20 14:30:00-03:00,,10.02,,,,26.59,,22.0,0,45.0,5.0,50.0
10023,2019,6,20,PE / Î-P-É,Winter River,White Sickle 50%,46.384027,-63.032463,2019-06-20 12:45:00-03:00,2019-06-20 13:40:00-03:00,,11.77,,,,23.94,,21.9,30.0,10.0,0,60.0
10022,2019,6,20,PE / Î-P-É,Winter River,Bald Eagle Lane 10%,46.376779,-63.05252,2019-06-20 10:45:00-03:00,2019-06-20 11:40:00-03:00,,13.72,,,,21.33,,21.0,0,50.0,0,50.0
10025,2019,6,20,PE / Î-P-É,Winter River,Queen's Point road 100%,46.390168,-63.004063,2019-06-20 09:45:00-03:00,2019-06-20 10:40:00-03:00,,8.13,,,,25.99,,18.6,10.0,10.0,0,80.0
9926,2019,6,19,NB / N-B,Caraquet,Rue Blanchard,47.817719,-64.99786,2019-06-19 12:53:00-03:00,2019-06-19 13:20:00-03:00,,9.54,,,,22.46,,23.1,0,0,0,0
9925,2019,6,19,NB / N-B,Caraquet,Rue Dugas,47.777114,-65.029957,2019-06-19 12:10:00-03:00,2019-06-19 12:20:00-03:00,,8.12,,,,19.72,,21.3,5.0,0,35.0,60.0
9924,2019,6,19,NB / N-B,Caraquet,Rue Foley,47.794929,-64.942717,2019-06-19 11:18:00-03:00,2019-06-19 11:45:00-03:00,,8.78,,,,23.36,,18.0,5.0,0,0,95.0
9923,2019,6,19,NB / N-B,Caraquet,Marina,47.802127,-64.874018,2019-06-19 10:20:00-03:00,2019-06-19 10:43:00-03:00,,9.5,,,,15.5,,16.0,5.0,0,0,95.0
9922,2019,6,19,NB / N-B,Caraquet,Fish Meal,47.807329,-64.857323,2019-06-19 09:48:00-03:00,2019-06-19 10:07:00-03:00,,8.81,,,,24.23,,16.5,20.0,0,0,80.0
9921,2019,6,19,NB / N-B,Caraquet,Pecherie St-Paul,47.808815,-64.849468,2019-06-19 09:15:00-03:00,2019-06-19 09:32:00-03:00,,8.84,,,,23.8,,15.7,50.0,0,25.0,25.0
9920,2019,6,18,NB / N-B,Pokemouche,Centre Plein Air,47.67657,-64.84812,2019-06-18 13:36:00-03:00,2019-06-18 14:40:00-03:00,,12.42,,,,11.72,,23.9,5.0,75.0,0,20.0
9919,2019,6,18,NB / N-B,Pokemouche,Sentier NB,47.67381,-64.8209,2019-06-18 13:05:00-03:00,2019-06-18 13:30:00-03:00,,9.81,,,,10.34,,19.4,15.0,0,5.0,80.0
9918,2019,6,18,NB / N-B,Pokemouche,Chemin Arseneau,47.66008,-64.80486,2019-06-18 12:00:00-03:00,2019-06-18 12:30:00-03:00,,9.08,,,,18.9,,17.3,20.0,5.0,0,75.0
10044,2019,6,18,PE / Î-P-É,Dunk River,Hurd's Point road 50%,46.349109,-63.762092,2019-06-18 11:30:00-03:00,2019-06-18 12:00:00-03:00,,9.58,,,,26.46,,18.1,40.0,0,0,60.0
9917,2019,6,18,NB / N-B,Pokemouche,Pointe des Mazeroles,47.67109,-64.8083,2019-06-18 11:25:00-03:00,2019-06-18 11:55:00-03:00,,9.55,,,,17.7,,16.9,10.0,70.0,0,20.0
9916,2019,6,18,NB / N-B,Pokemouche,Inkerman Ferry,47.67764,-64.81683,2019-06-18 11:00:00-03:00,2019-06-18 11:20:00-03:00,,9.43,,,,12.78,,16.9,10.0,5.0,0,85.0
10043,2019,6,18,PE / Î-P-É,Dunk River,Woodside Shore rd 10%,46.34849,-63.729185,2019-06-18 10:30:00-03:00,2019-06-18 11:15:00-03:00,,10.22,,,,22.49,,20.7,40.0,0,0,60.0
9915,2019,6,18,NB / N-B,Pokemouche,Pointe a Godin,47.68707,-64.8487,2019-06-18 10:10:00-03:00,2019-06-18 10:55:00-03:00,,10.27,,,,7.24,,18.5,40.0,0,10.0,50.0
10045,2019,6,18,PE / Î-P-É,Dunk River,Baker's Launch 50%,46.369117,-63.755742,2019-06-18 09:15:00-03:00,2019-06-18 09:40:00-03:00,,10.24,,,,21.29,,18.5,30.0,0,0,70.0
9875,2019,6,17,PE / Î-P-É,Trout River,Thymehill,46.44482,-63.47322,2019-06-17 16:00:00-03:00,2019-06-17 16:25:00-03:00,,13.03,,,,23.11,,20.9,0,5.0,0,95.0
9880,2019,6,17,PE / Î-P-É,Trout River,Douglas Road,46.45854,-63.46931,2019-06-17 14:40:00-03:00,2019-06-17 15:50:00-03:00,,13.52,,,,20.92,,22.2,0,0,0,0
9879,2019,6,17,PE / Î-P-É,Trout River,Inn on the Pier,46.46921,-63.45003,2019-06-17 13:55:00-03:00,2019-06-17 14:30:00-03:00,,11.69,,,,25.71,,21.1,20.0,5.0,20.0,55.0
9878,2019,6,17,PE / Î-P-É,Trout River,Trout River Road,46.458182,-63.461426,2019-06-17 13:15:00-03:00,2019-06-17 13:50:00-03:00,,10.25,,,,21.58,,21.4,0,0,0,100.0
9877,2019,6,17,PE / Î-P-É,Trout River,Across Hinton Lane,462642.4,632809.9,2019-06-17 11:25:00-03:00,2019-06-17 12:30:00-03:00,,9.98,,,,21.57,,19.6,0,5.0,0,95.0
9876,2019,6,17,PE / Î-P-É,Trout River,Trout River Park,46.42157,-63.44011,2019-06-17 10:25:00-03:00,2019-06-17 11:20:00-03:00,,10.47,,,,6.78,,17.9,0,15.0,0,85.0
9881,2019,6,14,NS / N-É,Antigonish,Naveen Lane,45.635338,-61.904481,2019-06-14 13:30:00-03:00,2019-06-14 14:30:00-03:00,,8.02,,,,13.55,,18.4,5.0,85.0,0,10.0
9882,2019,6,14,NS / N-É,Antigonish,Aveline Ave,45.667195,-61.884295,2019-06-14 12:45:00-03:00,2019-06-14 13:15:00-03:00,,9.24,,,,22.04,,14.4,30.0,0,30.0,40.0
9886,2019,6,14,NS / N-É,Antigonish,Dunn's Beach,45.68314,-61.87121,2019-06-14 12:00:00-03:00,2019-06-14 12:25:00-03:00,,9.54,,,,27.01,,12.9,5.0,0,5.0,90.0
9973,2019,6,14,NB / N-B,Scoudouc River,Fish Plant,46.219115,-64.553316,2019-06-14 11:30:00-03:00,2019-06-14 12:30:00-03:00,,8.59,,,,22.85,,16.6,0,30.0,10.0,60.0
9974,2019,6,14,NB / N-B,Scoudouc River,Bridge out,46.219562,-64.553471,2019-06-14 11:00:00-03:00,2019-06-14 11:25:00-03:00,,7.86,,,,17.12,,16.7,0,0,0,100.0
9884,2019,6,14,NS / N-É,Antigonish,Seabright,45.67237,-61.90695,2019-06-14 11:00:00-03:00,2019-06-14 11:30:00-03:00,,9.26,,,,26.55,,12.8,35.0,0,35.0,30.0
9972,2019,6,14,NB / N-B,Scoudouc River,Rue Dock,46.220777,-64.552474,2019-06-14 10:30:00-03:00,2019-06-14 10:55:00-03:00,,7.5,,,,22.91,,16.0,0,0,0,100.0
9971,2019,6,14,NB / N-B,Scoudouc River,Breakwater,46.217178,-64.551758,2019-06-14 10:15:00-03:00,2019-06-14 10:25:00-03:00,,8.17,,,,21.58,,16.3,0,10.0,0,90.0
9883,2019,6,14,NS / N-É,Antigonish,Eden,45.659083,-61.909083,2019-06-14 10:00:00-03:00,2019-06-14 10:40:00-03:00,,9.17,,,,15.4,,15.8,0,0,0,0
9970,2019,6,14,NB / N-B,Scoudouc River,Gazibo,46.21465,-64.552165,2019-06-14 09:45:00-03:00,2019-06-14 10:10:00-03:00,,7.07,,,,23.75,,15.6,0,30.0,0,70.0
9975,2019,6,14,NB / N-B,Scoudouc River,Lobster,46.218937,-64.554866,2019-06-14 09:15:00-03:00,2019-06-14 09:40:00-03:00,,7.89,,,,20.3,,15.6,0,0,0,100.0
9885,2019,6,14,NS / N-É,Antigonish,Terra Tory Drive,45.65924,-61.913261,2019-06-14 09:10:00-03:00,2019-06-14 09:50:00-03:00,,9.19,,,,13.97,,15.9,0,0,0,0
9873,2019,6,13,NS / N-É,Pictou,Boat Harbour,45.67576,-62.63784,2019-06-13 16:20:00-03:00,2019-06-13 16:45:00-03:00,,5.01,,,,3.08,,23.4,10.0,0,0,90.0
9871,2019,6,13,NS / N-É,Pictou,Power Plant,45.62596,-62.64932,2019-06-13 15:15:00-03:00,2019-06-13 16:00:00-03:00,,8.42,,,,6.41,,28.3,5.0,50.0,0,45.0
9869,2019,6,13,NS / N-É,Pictou,Boggs Brook,45.64062,-62.72919,2019-06-13 13:45:00-03:00,2019-06-13 15:00:00-03:00,,15.23,,,,4.15,,23.3,0,15.0,0,85.0
10006,2019,6,13,PE / Î-P-É,Wheatley,Grand Pere Point road 50%,46.404868,-63.253044,2019-06-13 11:30:00-03:00,2019-06-13 12:15:00-03:00,,16.4,,,,23.5,,20.7,0,50.0,0,50.0
9870,2019,6,13,NS / N-É,Pictou,Lyon's Brook,45.67583,-62.74132,2019-06-13 11:05:00-03:00,2019-06-13 12:05:00-03:00,,9.31,,,,6.49,,19.9,35.0,0,35.0,30.0
10007,2019,6,13,PE / Î-P-É,Wheatley,Grand Pere Point road 100%,46.411164,-63.245782,2019-06-13 10:30:00-03:00,2019-06-13 11:10:00-03:00,,18.8,,,,23.16,,19.5,0,100.0,0,0
9872,2019,6,13,NS / N-É,Pictou,East Side Causeway,45.669717,-62.7275,2019-06-13 10:15:00-03:00,2019-06-13 11:00:00-03:00,,9.43,,,,23.37,,14.9,10.0,0,0,90.0
10012,2019,6,13,PE / Î-P-É,Wheatley,Wharf at the end of Camp road 50%,46.403786,-63.242724,2019-06-13 10:15:00-03:00,2019-06-13 10:55:00-03:00,,9.33,,,,23.58,,20.7,0,40.0,0,60.0
9874,2019,6,13,NS / N-É,Pictou,Marina,45.6829,-62.691,2019-06-13 09:27:00-03:00,2019-06-13 10:05:00-03:00,,9.44,,,,23.22,,15.1,30.0,0,30.0,40.0
9938,2019,6,11,PE / Î-P-É,Hillsborough,Aptose Road,46.219466,-63.113672,2019-06-11 13:20:00-03:00,2019-06-11 13:50:00-03:00,,8.75,,,,27.52,,20.3,0,0,0,100.0
9937,2019,6,11,PE / Î-P-É,Hillsborough,Horton Park,46.242433,-63.090807999,2019-06-11 12:33:00-03:00,2019-06-11 12:55:00-03:00,,8.82,,,,26.58,,19.3,0,5.0,0,95.0
9936,2019,6,11,PE / Î-P-É,Hillsborough,Hillsborough Hospital,46.253637326,-63.098152896,2019-06-11 11:40:00-03:00,2019-06-11 12:20:00-03:00,,8.19,,,,26.03,,17.0,0,10.0,0,90.0
9935,2019,6,11,PE / Î-P-É,Hillsborough,Queen Elizabeth Park,46.2482,-63.1535,2019-06-11 10:35:00-03:00,2019-06-11 11:30:00-03:00,,9.33,,,,26.37,,16.8,0,10.0,0,90.0
9934,2019,6,11,PE / Î-P-É,Hillsborough,West River/Causeway,46.188544,-63.232663,2019-06-11 10:00:00-03:00,2019-06-11 10:25:00-03:00,,10.65,,,,26.25,,16.2,0,0,0,100.0
9933,2019,6,11,PE / Î-P-É,Hillsborough,Rocky Point,46.20736,-63.14716,2019-06-11 09:30:00-03:00,2019-06-11 09:55:00-03:00,,11.12,,,,0.36,,14.6,0,0,0,100.0
9932,2019,6,10,NB / N-B,Shediac River,Albert Gallant,46.279518,-64.572578,2019-06-10 12:55:00-03:00,2019-06-10 13:30:00-03:00,,8.25,,,,23.98,,18.5,0,0,0,100.0
9931,2019,6,10,NB / N-B,Shediac River,Indian Point,46.273319,-64.56477,2019-06-10 12:15:00-03:00,2019-06-10 12:45:00-03:00,,9.4,,,,24.24,,19.0,0,0,0,0
9930,2019,6,10,NB / N-B,Shediac River,Seagull,46.270801,-64.574252,2019-06-10 11:30:00-03:00,2019-06-10 12:10:00-03:00,,8.36,,,,23.18,,19.1,0,0,0,100.0
9928,2019,6,10,NB / N-B,Shediac River,Wetland,46.274617,-64.571954,2019-06-10 11:00:00-03:00,2019-06-10 11:25:00-03:00,,8.52,,,,22.12,,18.5,0,0,0,100.0
9929,2019,6,10,NB / N-B,Shediac River,Bridge in,46.273467,-64.576255,2019-06-10 09:55:00-03:00,2019-06-10 10:20:00-03:00,,8.0,,,,23.05,,17.3,0,0,0,100.0
9927,2019,6,10,NB / N-B,Shediac River,Chez Leo,46.273139,-64.575275,2019-06-10 09:20:00-03:00,2019-06-10 09:50:00-03:00,,8.32,,,,22.63,,16.9,13.0,45.0,2.0,40.0
9805,2018,8,30,NB / N-B,Eel Ground,Eel Ground,46.9639,-65.62628,2018-08-30 13:00:00-03:00,2018-08-30 13:30:00-03:00,,7.66,,,,7.88,,23.6,40.0,0,20.0,40.0
9808,2018,8,30,NB / N-B,Eel Ground,South Esk,46.95805,-65.62209,2018-08-30 12:30:00-03:00,2018-08-30 12:45:00-03:00,,8.14,,,,6.76,,23.4,30.0,0,50.0,20.0
9807,2018,8,30,NB / N-B,Eel Ground,Wilson Point,46.96419,-65.59513,2018-08-30 12:15:00-03:00,2018-08-30 12:25:00-03:00,,7.57,,,,9.51,,22.9,50.0,0,20.0,30.0
9804,2018,8,30,NB / N-B,Eel Ground,Anderson's Bridge,46.96733,-65.59996,2018-08-30 11:45:00-03:00,2018-08-30 12:15:00-03:00,,7.72,,,,9.32,,23.5,30.0,30.0,0,40.0
9803,2018,8,30,NB / N-B,Eel Ground,Strawberry Marsh,46.98624,-65.57426,2018-08-30 11:15:00-03:00,2018-08-30 11:40:00-03:00,,7.0,,,,13.01,,22.7,40.0,0,50.0,10.0
9806,2018,8,30,NB / N-B,Eel Ground,Nelson Road,46.96865,-65.55928,2018-08-30 10:15:00-03:00,2018-08-30 11:00:00-03:00,,6.3,,,,12.04,,22.4,40.0,0,30.0,30.0
9651,2018,6,30,NS / N-É,Mabou,MacPhee's Point,46.082867,-61.441933,2018-06-30 14:22:00-03:00,2018-06-30 14:55:00-03:00,,11.33,,,,19.19,,19.7,40.0,0,30.0,30.0
9760,2018,6,30,PE / Î-P-É,Malpèque Bay,Beech Point,46.494013,-63.747559001,2018-06-30 14:00:00-03:00,2018-06-30 14:45:00-03:00,,5.74,,,,26.88,,25.5,30.0,10.0,0,60.0
9649,2018,6,30,NS / N-É,Mabou,Gillis Cove,46.08585,-61.458805,2018-06-30 13:50:00-03:00,2018-06-30 14:17:00-03:00,,10.29,,,,12.24,,20.8,30.0,30.0,30.0,10.0
9654,2018,6,30,NS / N-É,Pictou,Boggs Brook,45.64062,-62.72919,2018-06-30 13:30:00-03:00,2018-06-30 14:00:00-03:00,,9.87,,,,16.54,,26.0,0,75.0,25.0,0
9744,2018,6,30,PE / Î-P-É,Brackley/Covehead,MacMillan's Point,46.420833333333334,-63.1658333333333,2018-06-30 13:30:00-03:00,2018-06-30 14:15:00-03:00,,13.49,,,,26.0,,23.8,0,0,0,0
9703,2018,6,30,PE / Î-P-É,Summerside,Stavert Point Road,46.357944,-63.731488,2018-06-30 13:30:00-03:00,2018-06-30 14:10:00-03:00,,10.98,,,,24.43,,23.9,60.0,0,20.0,20.0
9648,2018,6,30,NS / N-É,Mabou,MacLean's Point,46.07815,-61.455567,2018-06-30 13:22:00-03:00,2018-06-30 13:45:00-03:00,,10.75,,,,15.93,,20.3,50.0,0,0,50.0
