site,date_time,temp
Maisonnette,9/1/2023 22:32,18.19771729
Maisonnette,9/1/2023 22:37,18.09046631
Maisonnette,9/1/2023 22:42,17.96176514
Maisonnette,9/1/2023 22:47,17.83306396
Maisonnette,9/1/2023 22:52,17.72581299
Maisonnette,9/1/2023 22:57,17.57566162
Maisonnette,9/1/2023 23:02,17.42551025
Maisonnette,9/1/2023 23:07,17.25390869
Maisonnette,9/1/2023 23:12,17.09303223
Maisonnette,9/1/2023 23:17,16.87853027
Maisonnette,9/1/2023 23:22,16.65330322
Maisonnette,9/1/2023 23:27,16.38517578
Maisonnette,9/1/2023 23:32,16.18139893
Maisonnette,9/1/2023 23:37,16.00979736
Maisonnette,9/1/2023 23:42,15.8274707
Maisonnette,9/1/2023 23:47,15.65586914
Maisonnette,9/1/2023 23:52,15.58079346
Maisonnette,9/1/2023 23:57,15.48426758
Shemogue,9/22/2023 0:02,14.444
Shemogue,9/22/2023 0:07,14.444
Shemogue,9/22/2023 0:12,14.455
Shemogue,9/22/2023 0:17,14.433
Shemogue,9/22/2023 0:22,14.412
Shemogue,9/22/2023 0:27,14.38
Shemogue,9/22/2023 0:32,14.369
Shemogue,9/22/2023 0:37,14.315
Shemogue,9/22/2023 0:42,14.315
Shemogue,9/22/2023 0:47,14.337
Shemogue,9/22/2023 0:52,14.294
Shemogue,9/22/2023 0:57,14.24
Shemogue,9/22/2023 1:02,14.229
Shemogue,9/22/2023 1:07,14.24
Shemogue,9/22/2023 1:12,14.251
Shemogue,9/22/2023 1:17,14.229
Shemogue,9/22/2023 1:22,14.208
Shemogue,9/22/2023 1:27,14.176
Shemogue,9/22/2023 1:32,14.187
Shemogue,9/22/2023 1:37,14.208
Shemogue,9/22/2023 1:42,14.24
Shemogue,9/22/2023 1:47,14.39
Shemogue,9/22/2023 1:52,14.455
Shemogue,9/22/2023 1:57,14.508
Shemogue,9/22/2023 2:02,14.53
Shemogue,9/22/2023 2:07,14.53
Shemogue,9/22/2023 2:12,14.54
Shemogue,9/22/2023 2:17,14.54
Shemogue,9/22/2023 2:22,14.54
Shemogue,9/22/2023 2:27,14.54
Shemogue,9/22/2023 2:32,14.551
Shemogue,9/22/2023 2:37,14.53
Shemogue,9/22/2023 2:42,14.519
Shemogue,9/22/2023 2:47,14.498
Shemogue,9/22/2023 2:52,14.455
Shemogue,9/22/2023 2:57,14.422
Shemogue,9/22/2023 3:02,14.251
Shemogue,9/22/2023 3:07,13.693
Shemogue,9/22/2023 3:12,13.564
Shemogue,9/22/2023 3:17,13.843
Shemogue,9/22/2023 3:22,13.972
Shemogue,9/22/2023 3:27,14.058
Shemogue,9/22/2023 3:32,13.951
Shemogue,9/22/2023 3:37,13.8
Shemogue,9/22/2023 3:42,13.876
Shemogue,9/22/2023 3:47,13.908
Shemogue,9/22/2023 3:52,13.929
Shemogue,9/22/2023 3:57,13.833
Shemogue,9/22/2023 4:02,13.704
Shemogue,9/22/2023 4:07,13.65
Shemogue,9/22/2023 4:12,13.564
Shemogue,9/22/2023 4:17,13.532
Shemogue,9/22/2023 4:22,13.457
Shemogue,9/22/2023 4:27,13.393
Shemogue,9/22/2023 4:32,13.382
Shemogue,9/22/2023 4:37,13.329
Shemogue,9/22/2023 4:42,13.275
Shemogue,9/22/2023 4:47,13.232
Shemogue,9/22/2023 4:52,13.168
Shemogue,9/22/2023 4:57,13.157
Shemogue,9/22/2023 5:02,13.071
Shemogue,9/22/2023 5:07,13.017
Shemogue,9/22/2023 5:12,12.964
Shemogue,9/22/2023 5:17,12.975
Shemogue,9/22/2023 5:22,12.9
Shemogue,9/22/2023 5:27,12.878
Shemogue,9/22/2023 5:32,12.846
Shemogue,9/22/2023 5:37,12.792
Shemogue,9/22/2023 5:42,12.771
Shemogue,9/22/2023 5:47,12.728
Shemogue,9/22/2023 5:52,12.674
Shemogue,9/22/2023 5:57,12.642
Shemogue,9/22/2023 6:02,12.61
Shemogue,9/22/2023 6:07,12.578
Shemogue,9/22/2023 6:12,12.556
Shemogue,9/22/2023 6:17,12.492
Shemogue,9/22/2023 6:22,12.492
Shemogue,9/22/2023 6:27,12.471
Shemogue,9/22/2023 6:32,12.428
Shemogue,9/22/2023 6:37,12.406
Shemogue,9/22/2023 6:42,12.353
Shemogue,9/22/2023 6:47,12.342
Shemogue,9/22/2023 6:52,12.288
Shemogue,9/22/2023 6:57,12.277
Shemogue,9/22/2023 7:02,12.31
Shemogue,9/22/2023 7:07,12.31
Shemogue,9/22/2023 7:12,12.299
Shemogue,9/22/2023 7:17,12.299
Shemogue,9/22/2023 7:22,12.31
Shemogue,9/22/2023 7:27,12.299
Shemogue,9/22/2023 7:32,12.277
Shemogue,9/22/2023 7:37,12.127
Shemogue,9/22/2023 7:42,11.859
Shemogue,9/22/2023 7:47,11.58
Shemogue,9/22/2023 7:52,11.28
Shemogue,9/22/2023 7:57,11.141
Shemogue,9/22/2023 8:02,11.044
Shemogue,9/22/2023 8:07,10.862
Shemogue,9/22/2023 8:12,10.765
Shemogue,9/22/2023 8:17,10.722
Shemogue,9/22/2023 8:22,10.637
Shemogue,9/22/2023 8:27,10.626
Shemogue,9/22/2023 8:32,10.615
Shemogue,9/22/2023 8:37,10.647
Shemogue,9/22/2023 8:42,10.765
Shemogue,9/22/2023 8:47,10.905
Shemogue,9/22/2023 8:52,11.269
Shemogue,9/22/2023 8:57,11.527
Shemogue,9/22/2023 9:02,11.495
Shemogue,9/22/2023 9:07,11.259
Shemogue,9/22/2023 9:12,11.141
Shemogue,9/22/2023 9:17,11.076
Shemogue,9/22/2023 9:22,11.323
Shemogue,9/22/2023 9:27,11.999
Shemogue,9/22/2023 9:32,12.074
Shemogue,9/22/2023 9:37,12.031
Shemogue,9/22/2023 9:42,11.913
Shemogue,9/22/2023 9:47,11.924
Shemogue,9/22/2023 9:52,12.202
Shemogue,9/22/2023 9:57,12.642
Shemogue,9/22/2023 10:02,13.007
Shemogue,9/22/2023 10:07,13.371
Shemogue,9/22/2023 10:12,13.779
Shemogue,9/22/2023 10:17,14.069
Shemogue,9/22/2023 10:22,14.347
Shemogue,9/22/2023 10:27,14.573
Shemogue,9/22/2023 10:32,14.787
Shemogue,9/22/2023 10:37,15.023
Shemogue,9/22/2023 10:42,15.302
Shemogue,9/22/2023 10:47,15.474
Shemogue,9/22/2023 10:52,15.624
Shemogue,9/22/2023 10:57,15.752
Shemogue,9/22/2023 11:02,15.881
Shemogue,9/22/2023 11:07,16.042
Shemogue,9/22/2023 11:12,16.256
Shemogue,9/22/2023 11:17,16.364
Shemogue,9/22/2023 11:22,16.546
Shemogue,9/22/2023 11:27,16.664
Shemogue,9/22/2023 11:32,16.75
Shemogue,9/22/2023 11:37,16.954
Shemogue,9/22/2023 11:42,17.125
Shemogue,9/22/2023 11:47,17.147
Shemogue,9/22/2023 11:52,17.318
Shemogue,9/22/2023 11:57,17.576
Shemogue,9/22/2023 12:02,17.769
Shemogue,9/22/2023 12:07,17.812
Shemogue,9/22/2023 12:12,17.822
Shemogue,9/22/2023 12:17,17.994
Shemogue,9/22/2023 12:22,18.133
Shemogue,9/22/2023 12:27,18.294
Shemogue,9/22/2023 12:32,18.498
Shemogue,9/22/2023 12:37,18.637
Shemogue,9/22/2023 12:42,18.691
Shemogue,9/22/2023 12:47,18.841
Shemogue,9/22/2023 12:52,18.948
Shemogue,9/22/2023 12:57,19.056
Shemogue,9/22/2023 13:02,19.238
Shemogue,9/22/2023 13:07,19.131
Shemogue,9/22/2023 13:12,18.991
Shemogue,9/22/2023 13:17,18.981
Shemogue,9/22/2023 13:22,18.927
Shemogue,9/22/2023 13:27,18.83
Shemogue,9/22/2023 13:32,18.841
Shemogue,9/22/2023 13:37,18.906
Shemogue,9/22/2023 13:42,19.066
Shemogue,9/22/2023 13:47,19.367
Shemogue,9/22/2023 13:52,19.324
Shemogue,9/22/2023 13:57,19.292
Shemogue,9/22/2023 14:02,19.217
Shemogue,9/22/2023 14:07,19.066
Shemogue,9/22/2023 14:12,19.034
Shemogue,9/22/2023 14:17,19.742
Shemogue,9/22/2023 14:22,20.096
Shemogue,9/22/2023 14:27,19.731
Shemogue,9/22/2023 14:32,19.142
Shemogue,9/22/2023 14:37,18.541
Shemogue,9/22/2023 14:42,17.919
Shemogue,9/22/2023 14:47,17.404
Shemogue,9/22/2023 14:52,17.275
Shemogue,9/22/2023 14:57,17.265
Shemogue,9/22/2023 15:02,17.179
Shemogue,9/22/2023 15:07,17.072
Shemogue,9/22/2023 15:12,16.943
Shemogue,9/22/2023 15:17,16.857
Shemogue,9/22/2023 15:22,16.761
Shemogue,9/22/2023 15:27,16.664
Shemogue,9/22/2023 15:32,16.61
Shemogue,9/22/2023 15:37,16.578
Shemogue,9/22/2023 15:42,16.589
Shemogue,9/22/2023 15:47,16.578
Shemogue,9/22/2023 15:52,16.589
Shemogue,9/22/2023 15:57,16.589
Shemogue,9/22/2023 16:02,16.643
Shemogue,9/22/2023 16:07,16.675
Shemogue,9/22/2023 16:12,16.728
Shemogue,9/22/2023 16:17,16.803
Shemogue,9/22/2023 16:22,16.825
Shemogue,9/22/2023 16:27,16.857
Shemogue,9/22/2023 16:32,16.868
Shemogue,9/22/2023 16:37,16.846
Shemogue,9/22/2023 16:42,16.857
Shemogue,9/22/2023 16:47,16.879
Shemogue,9/22/2023 16:52,16.857
Shemogue,9/22/2023 16:57,16.868
Shemogue,9/22/2023 17:02,16.846
Shemogue,9/22/2023 17:07,16.868
Shemogue,9/22/2023 17:12,16.846
Shemogue,9/22/2023 17:17,16.857
Shemogue,9/22/2023 17:22,16.857
Shemogue,9/22/2023 17:27,16.879
Shemogue,9/22/2023 17:32,16.9
Shemogue,9/22/2023 17:37,17.093
Shemogue,9/22/2023 17:42,17.447
Shemogue,9/22/2023 17:47,17.415
Shemogue,9/22/2023 17:52,17.222
Shemogue,9/22/2023 17:57,17.211
Shemogue,9/22/2023 18:02,17.168
Shemogue,9/22/2023 18:07,17.168
Shemogue,9/22/2023 18:12,17.19
Shemogue,9/22/2023 18:17,17.211
Shemogue,9/22/2023 18:22,17.211
Shemogue,9/22/2023 18:27,17.2
Shemogue,9/22/2023 18:32,17.19
Shemogue,9/22/2023 18:37,17.211
Shemogue,9/22/2023 18:42,17.211
Shemogue,9/22/2023 18:47,17.211
Shemogue,9/22/2023 18:52,17.2
Shemogue,9/22/2023 18:57,17.19
Shemogue,9/22/2023 19:02,17.2
Shemogue,9/22/2023 19:07,17.179
Shemogue,9/22/2023 19:12,17.179
Shemogue,9/22/2023 19:17,17.168
Shemogue,9/22/2023 19:22,17.136
Shemogue,9/22/2023 19:27,17.114
Shemogue,9/22/2023 19:32,17.125
Shemogue,9/22/2023 19:37,17.104
Shemogue,9/22/2023 19:42,17.05
Shemogue,9/22/2023 19:47,17.072
Shemogue,9/22/2023 19:52,17.082
Shemogue,9/22/2023 19:57,17.039
Shemogue,9/22/2023 20:02,17.029
Shemogue,9/22/2023 20:07,16.954
Shemogue,9/22/2023 20:12,16.954
Shemogue,9/22/2023 20:17,16.889
Shemogue,9/22/2023 20:22,16.879
Shemogue,9/22/2023 20:27,16.857
Shemogue,9/22/2023 20:32,16.825
Shemogue,9/22/2023 20:37,16.771
Shemogue,9/22/2023 20:42,16.739
Shemogue,9/22/2023 20:47,16.707
Shemogue,9/22/2023 20:52,16.685
Shemogue,9/22/2023 20:57,16.61
Shemogue,9/22/2023 21:02,16.589
Shemogue,9/22/2023 21:07,16.546
Shemogue,9/22/2023 21:12,16.503
Shemogue,9/22/2023 21:17,16.492
Shemogue,9/22/2023 21:22,16.482
Shemogue,9/22/2023 21:27,16.428
Shemogue,9/22/2023 21:32,16.45
Shemogue,9/22/2023 21:37,16.353
Shemogue,9/22/2023 21:42,16.342
Shemogue,9/22/2023 21:47,16.278
Shemogue,9/22/2023 21:52,16.235
Shemogue,9/22/2023 21:57,16.192
Shemogue,9/22/2023 22:02,16.149
Shemogue,9/22/2023 22:07,16.192
Shemogue,9/22/2023 22:12,16.256
Shemogue,9/22/2023 22:17,16.138
Shemogue,9/22/2023 22:22,16.128
Shemogue,9/22/2023 22:27,16.128
Shemogue,9/22/2023 22:32,16.128
Shemogue,9/22/2023 22:37,16.181
Shemogue,9/22/2023 22:42,16.289
Shemogue,9/22/2023 22:47,16.332
Shemogue,9/22/2023 22:52,16.321
Shemogue,9/22/2023 22:57,16.256
Shemogue,9/22/2023 23:02,16.203
Shemogue,9/22/2023 23:07,16.16
Shemogue,9/22/2023 23:12,16.096
Shemogue,9/22/2023 23:17,15.999
Shemogue,9/22/2023 23:22,15.924
Shemogue,9/22/2023 23:27,15.827
Shemogue,9/22/2023 23:32,15.892
Shemogue,9/22/2023 23:37,15.935
Shemogue,9/22/2023 23:42,15.945
Shemogue,9/22/2023 23:47,15.913
Shemogue,9/22/2023 23:52,15.935
Shemogue,9/22/2023 23:57,15.967
Powell's Cove,9/8/2023 0:00,19.52762939
Powell's Cove,9/8/2023 0:05,19.54907959
Powell's Cove,9/8/2023 0:10,19.55980469
Powell's Cove,9/8/2023 0:15,19.55980469
Powell's Cove,9/8/2023 0:20,19.58125488
Powell's Cove,9/8/2023 0:25,19.59197998
Powell's Cove,9/8/2023 0:30,19.58125488
Powell's Cove,9/8/2023 0:35,19.58125488
Powell's Cove,9/8/2023 0:40,19.61343018
Powell's Cove,9/8/2023 0:45,19.61343018
Powell's Cove,9/8/2023 0:50,19.66705566
Powell's Cove,9/8/2023 0:55,19.66705566
Powell's Cove,9/8/2023 1:00,19.69923096
Powell's Cove,9/8/2023 1:05,19.70995605
Powell's Cove,9/8/2023 1:10,19.72068115
Powell's Cove,9/8/2023 1:15,19.77430664
Powell's Cove,9/8/2023 1:20,19.74213135
Powell's Cove,9/8/2023 1:25,19.77430664
Powell's Cove,9/8/2023 1:30,19.79575684
Powell's Cove,9/8/2023 1:35,19.79575684
Powell's Cove,9/8/2023 1:40,19.78503174
Powell's Cove,9/8/2023 1:45,19.78503174
Powell's Cove,9/8/2023 1:50,19.79575684
Powell's Cove,9/8/2023 1:55,19.79575684
Powell's Cove,9/8/2023 2:00,19.80648193
Powell's Cove,9/8/2023 2:05,19.79575684
Powell's Cove,9/8/2023 2:10,19.81720703
Powell's Cove,9/8/2023 2:15,19.82793213
Powell's Cove,9/8/2023 2:20,19.80648193
Powell's Cove,9/8/2023 2:25,19.80648193
Powell's Cove,9/8/2023 2:30,19.80648193
Powell's Cove,9/8/2023 2:35,19.81720703
Powell's Cove,9/8/2023 2:40,19.81720703
Powell's Cove,9/8/2023 2:45,19.79575684
Powell's Cove,9/8/2023 2:50,19.76358154
Powell's Cove,9/8/2023 2:55,19.75285645
Powell's Cove,9/8/2023 3:00,19.75285645
Powell's Cove,9/8/2023 3:05,19.72068115
Powell's Cove,9/8/2023 3:10,19.70995605
Powell's Cove,9/8/2023 3:15,19.70995605
Powell's Cove,9/8/2023 3:20,19.70995605
Powell's Cove,9/8/2023 3:25,19.70995605
Powell's Cove,9/8/2023 3:30,19.68850586
Powell's Cove,9/8/2023 3:35,19.67778076
Powell's Cove,9/8/2023 3:40,19.69923096
Powell's Cove,9/8/2023 3:45,19.72068115
Powell's Cove,9/8/2023 3:50,19.72068115
Powell's Cove,9/8/2023 3:55,19.69923096
Powell's Cove,9/8/2023 4:00,19.72068115
Powell's Cove,9/8/2023 4:05,19.70995605
Powell's Cove,9/8/2023 4:10,19.70995605
Powell's Cove,9/8/2023 4:15,19.73140625
Powell's Cove,9/8/2023 4:20,19.70995605
Powell's Cove,9/8/2023 4:25,19.73140625
Powell's Cove,9/8/2023 4:30,19.74213135
Powell's Cove,9/8/2023 4:35,19.73140625
Powell's Cove,9/8/2023 4:40,19.75285645
Powell's Cove,9/8/2023 4:45,19.74213135
Powell's Cove,9/8/2023 4:50,19.74213135
Powell's Cove,9/8/2023 4:55,19.73140625
Powell's Cove,9/8/2023 5:00,19.75285645
Powell's Cove,9/8/2023 5:05,19.76358154
Powell's Cove,9/8/2023 5:10,19.73140625
Powell's Cove,9/8/2023 5:15,19.72068115
Powell's Cove,9/8/2023 5:20,19.74213135
Powell's Cove,9/8/2023 5:25,19.74213135
Powell's Cove,9/8/2023 5:30,19.74213135
Powell's Cove,9/8/2023 5:35,19.69923096
Powell's Cove,9/8/2023 5:40,19.69923096
Powell's Cove,9/8/2023 5:45,19.65633057
Powell's Cove,9/8/2023 5:50,19.63488037
Powell's Cove,9/8/2023 5:55,19.63488037
Powell's Cove,9/8/2023 6:00,19.59197998
Powell's Cove,9/8/2023 6:05,19.62415527
Powell's Cove,9/8/2023 6:10,19.62415527
Powell's Cove,9/8/2023 6:15,19.64560547
Powell's Cove,9/8/2023 6:20,19.67778076
Powell's Cove,9/8/2023 6:25,19.69923096
Powell's Cove,9/8/2023 6:30,19.72068115
Powell's Cove,9/8/2023 6:35,19.72068115
Powell's Cove,9/8/2023 6:40,19.72068115
Powell's Cove,9/8/2023 6:45,19.73140625
Powell's Cove,9/8/2023 6:50,19.75285645
Powell's Cove,9/8/2023 6:55,19.74213135
Powell's Cove,9/8/2023 7:00,19.73140625
Powell's Cove,9/8/2023 7:05,19.74213135
Powell's Cove,9/8/2023 7:10,19.74213135
Powell's Cove,9/8/2023 7:15,19.74213135
Powell's Cove,9/8/2023 7:20,19.75285645
Powell's Cove,9/8/2023 7:25,19.74213135
Powell's Cove,9/8/2023 7:30,19.76358154
Powell's Cove,9/8/2023 7:35,19.76358154
Powell's Cove,9/8/2023 7:40,19.74213135
Powell's Cove,9/8/2023 7:45,19.75285645
Powell's Cove,9/8/2023 7:50,19.75285645
Powell's Cove,9/8/2023 7:55,19.73140625
Powell's Cove,9/8/2023 8:00,19.75285645
Powell's Cove,9/8/2023 8:05,19.72068115
Powell's Cove,9/8/2023 8:10,19.75285645
Powell's Cove,9/8/2023 8:15,19.75285645
Powell's Cove,9/8/2023 8:20,19.75285645
Powell's Cove,9/8/2023 8:25,19.72068115
Powell's Cove,9/8/2023 8:30,19.72068115
Powell's Cove,9/8/2023 8:35,19.73140625
Powell's Cove,9/8/2023 8:40,19.72068115
Powell's Cove,9/8/2023 8:45,19.73140625
Powell's Cove,9/8/2023 8:50,19.75285645
Powell's Cove,9/8/2023 8:55,19.75285645
Powell's Cove,9/8/2023 9:00,19.75285645
Powell's Cove,9/8/2023 9:05,19.76358154
Powell's Cove,9/8/2023 9:10,19.77430664
Powell's Cove,9/8/2023 9:15,19.78503174
Powell's Cove,9/8/2023 9:20,19.78503174
Powell's Cove,9/8/2023 9:25,19.79575684
Powell's Cove,9/8/2023 9:30,19.82793213
Powell's Cove,9/8/2023 9:35,19.82793213
Powell's Cove,9/8/2023 9:40,19.89228271
Powell's Cove,9/8/2023 9:45,19.91373291
Powell's Cove,9/8/2023 9:50,19.93518311
Powell's Cove,9/8/2023 9:55,19.9566333
Powell's Cove,9/8/2023 10:00,19.9780835
Powell's Cove,9/8/2023 10:05,20.01025879
Powell's Cove,9/8/2023 10:10,20.05315918
Powell's Cove,9/8/2023 10:15,20.09605957
Powell's Cove,9/8/2023 10:20,20.14968506
Powell's Cove,9/8/2023 10:25,20.22476074
Powell's Cove,9/8/2023 10:30,20.28911133
Powell's Cove,9/8/2023 10:35,20.35346191
Powell's Cove,9/8/2023 10:40,20.4070874
Powell's Cove,9/8/2023 10:45,20.46071289
Powell's Cove,9/8/2023 10:50,20.52506348
Powell's Cove,9/8/2023 10:55,20.61086426
Powell's Cove,9/8/2023 11:00,20.66448975
Powell's Cove,9/8/2023 11:05,20.71811523
Powell's Cove,9/8/2023 11:10,20.73956543
Powell's Cove,9/8/2023 11:15,20.79319092
Powell's Cove,9/8/2023 11:20,20.8682666
Powell's Cove,9/8/2023 11:25,20.91116699
Powell's Cove,9/8/2023 11:30,20.96479248
Powell's Cove,9/8/2023 11:35,20.98624268
Powell's Cove,9/8/2023 11:40,21.05059326
Powell's Cove,9/8/2023 11:45,21.13639404
Powell's Cove,9/8/2023 11:50,21.20074463
Powell's Cove,9/8/2023 11:55,21.26509521
Powell's Cove,9/8/2023 12:00,21.30799561
Powell's Cove,9/8/2023 12:05,21.45814697
Powell's Cove,9/8/2023 12:10,21.62974854
Powell's Cove,9/8/2023 12:15,21.70482422
Powell's Cove,9/8/2023 12:20,21.8013501
Powell's Cove,9/8/2023 12:25,21.94077637
Powell's Cove,9/8/2023 12:30,22.04802734
Powell's Cove,9/8/2023 12:35,22.13382813
Powell's Cove,9/8/2023 12:40,22.2625293
Powell's Cove,9/8/2023 12:45,22.35905518
Powell's Cove,9/8/2023 12:50,22.53065674
Powell's Cove,9/8/2023 12:55,22.58428223
Powell's Cove,9/8/2023 13:00,22.63790771
Powell's Cove,9/8/2023 13:05,22.64863281
Powell's Cove,9/8/2023 13:10,22.61645752
Powell's Cove,9/8/2023 13:15,22.60573242
Powell's Cove,9/8/2023 13:20,22.61645752
Powell's Cove,9/8/2023 13:25,22.67008301
Powell's Cove,9/8/2023 13:30,22.6915332
Powell's Cove,9/8/2023 13:35,22.59500732
Powell's Cove,9/8/2023 13:40,22.56283203
Powell's Cove,9/8/2023 13:45,22.53065674
Powell's Cove,9/8/2023 13:50,22.54138184
Powell's Cove,9/8/2023 13:55,22.54138184
Powell's Cove,9/8/2023 14:00,22.56283203
Powell's Cove,9/8/2023 14:05,22.61645752
Powell's Cove,9/8/2023 14:10,22.73443359
Powell's Cove,9/8/2023 14:15,22.93821045
Powell's Cove,9/8/2023 14:20,23.20633789
Powell's Cove,9/8/2023 14:25,23.33503906
Powell's Cove,9/8/2023 14:30,23.41011475
Powell's Cove,9/8/2023 14:35,23.41011475
Powell's Cove,9/8/2023 14:40,23.45301514
Powell's Cove,9/8/2023 14:45,23.50664063
Powell's Cove,9/8/2023 14:50,23.51736572
Powell's Cove,9/8/2023 14:55,23.53881592
Powell's Cove,9/8/2023 15:00,23.51736572
Powell's Cove,9/8/2023 15:05,23.46374023
Powell's Cove,9/8/2023 15:10,23.41011475
Powell's Cove,9/8/2023 15:15,23.37793945
Powell's Cove,9/8/2023 15:20,23.33503906
Powell's Cove,9/8/2023 15:25,23.33503906
Powell's Cove,9/8/2023 15:30,23.33503906
Powell's Cove,9/8/2023 15:35,23.33503906
Powell's Cove,9/8/2023 15:40,23.33503906
Powell's Cove,9/8/2023 15:45,23.35648926
Powell's Cove,9/8/2023 15:50,23.35648926
Powell's Cove,9/8/2023 15:55,23.35648926
Powell's Cove,9/8/2023 16:00,23.37793945
Powell's Cove,9/8/2023 16:05,23.38866455
Powell's Cove,9/8/2023 16:10,23.38866455
Powell's Cove,9/8/2023 16:15,23.38866455
Powell's Cove,9/8/2023 16:20,23.36721436
Powell's Cove,9/8/2023 16:25,23.39938965
Powell's Cove,9/8/2023 16:30,23.41011475
Powell's Cove,9/8/2023 16:35,23.42083984
Powell's Cove,9/8/2023 16:40,23.46374023
Powell's Cove,9/8/2023 16:45,23.49591553
Powell's Cove,9/8/2023 16:50,23.53881592
Powell's Cove,9/8/2023 16:55,23.57099121
Powell's Cove,9/8/2023 17:00,23.6246167
Powell's Cove,9/8/2023 17:05,23.64606689
Powell's Cove,9/8/2023 17:10,23.6246167
Powell's Cove,9/8/2023 17:15,23.64606689
Powell's Cove,9/8/2023 17:20,23.6246167
Powell's Cove,9/8/2023 17:25,23.65679199
Powell's Cove,9/8/2023 17:30,23.67824219
Powell's Cove,9/8/2023 17:35,23.6138916
Powell's Cove,9/8/2023 17:40,23.05618652
Powell's Cove,9/8/2023 17:45,22.73443359
Powell's Cove,9/8/2023 17:50,22.40195557
Powell's Cove,9/8/2023 17:55,22.16600342
Powell's Cove,9/8/2023 18:00,22.10165283
Powell's Cove,9/8/2023 18:05,22.08020264
Powell's Cove,9/8/2023 18:10,22.08020264
Powell's Cove,9/8/2023 18:15,22.10165283
Powell's Cove,9/8/2023 18:20,22.06947754
Powell's Cove,9/8/2023 18:25,21.99440186
Powell's Cove,9/8/2023 18:30,21.83352539
Powell's Cove,9/8/2023 18:35,21.790625
Powell's Cove,9/8/2023 18:40,21.790625
Powell's Cove,9/8/2023 18:45,21.7691748
Powell's Cove,9/8/2023 18:50,21.7691748
Powell's Cove,9/8/2023 18:55,21.71554932
Powell's Cove,9/8/2023 19:00,21.68337402
Powell's Cove,9/8/2023 19:05,21.64047363
Powell's Cove,9/8/2023 19:10,21.65119873
Powell's Cove,9/8/2023 19:15,21.64047363
Powell's Cove,9/8/2023 19:20,21.65119873
Powell's Cove,9/8/2023 19:25,21.64047363
Powell's Cove,9/8/2023 19:30,21.62974854
Powell's Cove,9/8/2023 19:35,21.60829834
Powell's Cove,9/8/2023 19:40,21.61902344
Powell's Cove,9/8/2023 19:45,21.60829834
Powell's Cove,9/8/2023 19:50,21.58684814
Powell's Cove,9/8/2023 19:55,21.59757324
Powell's Cove,9/8/2023 20:00,21.57612305
Powell's Cove,9/8/2023 20:05,21.55467285
Powell's Cove,9/8/2023 20:10,21.55467285
Powell's Cove,9/8/2023 20:15,21.55467285
Powell's Cove,9/8/2023 20:20,21.57612305
Powell's Cove,9/8/2023 20:25,21.53322266
Powell's Cove,9/8/2023 20:30,21.51177246
Powell's Cove,9/8/2023 20:35,21.46887207
Powell's Cove,9/8/2023 20:40,21.37234619
Powell's Cove,9/8/2023 20:45,21.30799561
Powell's Cove,9/8/2023 20:50,21.22219482
Powell's Cove,9/8/2023 20:55,21.17929443
Powell's Cove,9/8/2023 21:00,21.14711914
Powell's Cove,9/8/2023 21:05,21.11494385
Powell's Cove,9/8/2023 21:10,21.09349365
Powell's Cove,9/8/2023 21:15,21.03986816
Powell's Cove,9/8/2023 21:20,20.96479248
Powell's Cove,9/8/2023 21:25,20.93261719
Powell's Cove,9/8/2023 21:30,20.94334229
Powell's Cove,9/8/2023 21:35,20.95406738
Powell's Cove,9/8/2023 21:40,20.94334229
Powell's Cove,9/8/2023 21:45,20.92189209
Powell's Cove,9/8/2023 21:50,20.93261719
Powell's Cove,9/8/2023 21:55,20.96479248
Powell's Cove,9/8/2023 22:00,21.03986816
Powell's Cove,9/8/2023 22:05,21.22219482
Powell's Cove,9/8/2023 22:10,21.40452148
Powell's Cove,9/8/2023 22:15,21.59757324
Powell's Cove,9/8/2023 22:20,21.790625
Powell's Cove,9/8/2023 22:25,21.87642578
Powell's Cove,9/8/2023 22:30,21.90860107
Powell's Cove,9/8/2023 22:35,21.91932617
Powell's Cove,9/8/2023 22:40,21.89787598
Powell's Cove,9/8/2023 22:45,21.75844971
Powell's Cove,9/8/2023 22:50,21.68337402
Powell's Cove,9/8/2023 22:55,21.68337402
Powell's Cove,9/8/2023 23:00,21.69409912
Powell's Cove,9/8/2023 23:05,21.71554932
Powell's Cove,9/8/2023 23:10,21.75844971
Powell's Cove,9/8/2023 23:15,21.8120752
Powell's Cove,9/8/2023 23:20,21.87642578
Powell's Cove,9/8/2023 23:25,21.89787598
Powell's Cove,9/8/2023 23:30,21.90860107
Powell's Cove,9/8/2023 23:35,21.93005127
Powell's Cove,9/8/2023 23:40,21.91932617
Powell's Cove,9/8/2023 23:45,21.91932617
Powell's Cove,9/8/2023 23:50,21.91932617
Powell's Cove,9/8/2023 23:55,21.93005127
