Year,Site code,Province,Latitude,Longitude,River name,Fishing area,CGNDB,Avg. water temperature at shore,English common name,French common name,Scientific name,ITIS TSN,Specimens measured,Avg. length (mm),Length type
1973,53,New Brunswick,47.613,-67.854,Gounamitz River,SFA15,DAIAZ,11.5,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,12,,fork
1973,53,New Brunswick,47.613,-67.854,Gounamitz River,SFA15,DAIAZ,11.5,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,910,,total
1973,54,New Brunswick,47.615,-67.872,Gounamitz River,SFA15,DAIAZ,13.5,Atlantic salmon,saumon atlantique,Salmo salar,161996,28,41.929,fork
1973,54,New Brunswick,47.615,-67.872,Gounamitz River,SFA15,DAIAZ,13.5,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,6,,fork
1973,54,New Brunswick,47.615,-67.872,Gounamitz River,SFA15,DAIAZ,13.5,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,1224,,total
1973,50,New Brunswick,47.523,-67.55,Jardine Brook,SFA15,DAKVC,15.8,American eel,anguille d'Amérique,Anguilla rostrata,161127,4,,total
1973,50,New Brunswick,47.523,-67.55,Jardine Brook,SFA15,DAKVC,15.8,Appalachian brook crayfish,,,97343,3,,fork
1973,50,New Brunswick,47.523,-67.55,Jardine Brook,SFA15,DAKVC,15.8,Atlantic salmon,saumon atlantique,Salmo salar,161996,43,67.302,fork
1973,50,New Brunswick,47.523,-67.55,Jardine Brook,SFA15,DAKVC,15.8,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,8,,fork
1973,50,New Brunswick,47.523,-67.55,Jardine Brook,SFA15,DAKVC,15.8,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,6,,fork
1973,50,New Brunswick,47.523,-67.55,Jardine Brook,SFA15,DAKVC,15.8,Lamprey (non specific),lamproies (non spécifique),Petromyzontidae,159697,3,,total
1973,50,New Brunswick,47.523,-67.55,Jardine Brook,SFA15,DAKVC,15.8,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,31,,total
1973,28,New Brunswick,47.739,-67.654,Kedgwick River,SFA15,DALLK,14.0,Appalachian brook crayfish,,,97343,2,,fork
1973,28,New Brunswick,47.739,-67.654,Kedgwick River,SFA15,DALLK,14.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,118,95.857,fork
1973,28,New Brunswick,47.739,-67.654,Kedgwick River,SFA15,DALLK,14.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,,fork
