L'année,Nom du site,Province,Latitude,Longitude,Nom de la rivière,Zone de pêche,ONGC,Température moyenne de l'eau sur le rivage,Nom commun en anglais,Nom commun en français,Nom scientifique,ITIS TSN,Spécimens mesurés,Longueur moyenne (mm),Type de longueur
1999,78,New Brunswick,46.435060,-66.018200,Cains River,SFA16,DAYOM,,Atlantic salmon,saumon atlantique,Salmo salar,161996,154,55.403,fork
1999,78,New Brunswick,46.435060,-66.018200,Cains River,SFA16,DAYOM,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,28,50.929,fork
1999,78,New Brunswick,46.435060,-66.018200,Cains River,SFA16,DAYOM,,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,2,65.000,fork
1999,79,New Brunswick,46.560570,-66.197030,Big Hole Brook,SFA16,DAQJI,,Atlantic salmon,saumon atlantique,Salmo salar,161996,69,63.159,fork
1999,79,New Brunswick,46.560570,-66.197030,Big Hole Brook,SFA16,DAQJI,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,60.000,fork
1999,79,New Brunswick,46.560570,-66.197030,Big Hole Brook,SFA16,DAQJI,,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,54,53.722,fork
1999,82,New Brunswick,46.538700,-66.187040,Betts Mill Brook,SFA16,DAHCM,,Atlantic salmon,saumon atlantique,Salmo salar,161996,416,54.175,fork
1999,82,New Brunswick,46.538700,-66.187040,Betts Mill Brook,SFA16,DAHCM,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,36,57.889,fork
1999,82,New Brunswick,46.538700,-66.187040,Betts Mill Brook,SFA16,DAHCM,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,12,54.417,fork
1999,82,New Brunswick,46.538700,-66.187040,Betts Mill Brook,SFA16,DAHCM,,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,15,36.333,fork
1999,82,New Brunswick,46.538700,-66.187040,Betts Mill Brook,SFA16,DAHCM,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,3,95.333,fork
1999,82,New Brunswick,46.538700,-66.187040,Betts Mill Brook,SFA16,DAHCM,,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,169,49.850,fork
1999,82,New Brunswick,46.538700,-66.187040,Betts Mill Brook,SFA16,DAHCM,,White sucker,meunier noir,Catostomus commersoni,553273,2,78.500,fork
1999,84,New Brunswick,46.461000,-66.408000,Burnt Land Brook,SFA16,DASOS,19.433,Atlantic salmon,saumon atlantique,Salmo salar,161996,602,78.257,fork
1999,84,New Brunswick,46.461000,-66.408000,Burnt Land Brook,SFA16,DASOS,19.433,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,161,59.583,fork
1999,84,New Brunswick,46.461000,-66.408000,Burnt Land Brook,SFA16,DASOS,19.433,brook stickleback,épinoche à cinq épines,Culaea inconstans,166399,2,46.000,fork
1999,84,New Brunswick,46.461000,-66.408000,Burnt Land Brook,SFA16,DASOS,19.433,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,158.500,fork
1999,84,New Brunswick,46.461000,-66.408000,Burnt Land Brook,SFA16,DASOS,19.433,Lake chub,méné de lac,Couesius plumbeus,163535,3,77.333,fork
1999,84,New Brunswick,46.461000,-66.408000,Burnt Land Brook,SFA16,DASOS,19.433,White sucker,meunier noir,Catostomus commersoni,553273,3,97.667,fork
1999,86,New Brunswick,46.431000,-66.579260,Taxis River,SFA16,DASSI,,Atlantic salmon,saumon atlantique,Salmo salar,161996,76,70.289,fork
1999,86,New Brunswick,46.431000,-66.579260,Taxis River,SFA16,DASSI,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,41,47.854,fork
1999,86,New Brunswick,46.431000,-66.579260,Taxis River,SFA16,DASSI,,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,7,60.286,fork
1999,86,New Brunswick,46.431000,-66.579260,Taxis River,SFA16,DASSI,,White sucker,meunier noir,Catostomus commersoni,553273,4,91.500,fork
1999,88,New Brunswick,46.442450,-66.778910,Taxis River,SFA16,DASSI,,Atlantic salmon,saumon atlantique,Salmo salar,161996,69,70.580,fork
1999,88,New Brunswick,46.442450,-66.778910,Taxis River,SFA16,DASSI,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,18,48.889,fork
1999,92,New Brunswick,46.689130,-66.636000,Rocky Brook,SFA16,DACKF,,Atlantic salmon,saumon atlantique,Salmo salar,161996,88,60.102,fork
1999,92,New Brunswick,46.689130,-66.636000,Rocky Brook,SFA16,DACKF,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,59.000,fork
1999,95,New Brunswick,46.558100,-67.233350,Teagues Brook,SFA16,DASTR,,Atlantic salmon,saumon atlantique,Salmo salar,161996,74,50.595,fork
1999,95,New Brunswick,46.558100,-67.233350,Teagues Brook,SFA16,DASTR,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,3,43.000,fork
1999,97,New Brunswick,46.860000,-65.441000,Barnaby River,SFA16,DAVYE,,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,total
1999,97,New Brunswick,46.860000,-65.441000,Barnaby River,SFA16,DAVYE,,Atlantic salmon,saumon atlantique,Salmo salar,161996,9,93.333,fork
1999,97,New Brunswick,46.860000,-65.441000,Barnaby River,SFA16,DAVYE,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,30,52.842,fork
1999,97,New Brunswick,46.860000,-65.441000,Barnaby River,SFA16,DAVYE,,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,20,,fork
1999,98,New Brunswick,46.774870,-65.472730,Barnaby River,SFA16,DAVYE,,Atlantic salmon,saumon atlantique,Salmo salar,161996,35,85.000,fork
1999,98,New Brunswick,46.774870,-65.472730,Barnaby River,SFA16,DAVYE,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,96,52.962,fork
1999,98,New Brunswick,46.774870,-65.472730,Barnaby River,SFA16,DAVYE,,brook stickleback,épinoche à cinq épines,Culaea inconstans,166399,1,27.000,fork
2000,103,New Brunswick,47.050000,-66.000000,South Branch Big Sevogle River,SFA16,DAIKJ,19.000,American eel,anguille d'Amérique,Anguilla rostrata,161127,3,,total
2000,103,New Brunswick,47.050000,-66.000000,South Branch Big Sevogle River,SFA16,DAIKJ,19.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,45,76.600,fork
2000,103,New Brunswick,47.050000,-66.000000,South Branch Big Sevogle River,SFA16,DAIKJ,19.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,63,48.429,fork
2000,103,New Brunswick,47.050000,-66.000000,South Branch Big Sevogle River,SFA16,DAIKJ,19.000,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,1,141.000,fork
2000,104,New Brunswick,47.140000,-65.980000,North Branch Big Sevogle River,SFA16,DABUW,18.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,34,80.235,fork
2000,107,New Brunswick,46.970000,-66.630000,Tuadook River,SFA16,DATKW,20.000,Alewife,gaspareau,Alosa pseudoharengus,161706,89,39.000,fork
2000,107,New Brunswick,46.970000,-66.630000,Tuadook River,SFA16,DATKW,20.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,16,66.625,fork
2000,107,New Brunswick,46.970000,-66.630000,Tuadook River,SFA16,DATKW,20.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,11,54.273,fork
2000,107,New Brunswick,46.970000,-66.630000,Tuadook River,SFA16,DATKW,20.000,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,49,39.449,fork
2000,107,New Brunswick,46.970000,-66.630000,Tuadook River,SFA16,DATKW,20.000,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,1,140.000,fork
2000,113,New Brunswick,47.230000,-65.840000,Tomogonops River,SFA16,DATET,16.500,Atlantic salmon,saumon atlantique,Salmo salar,161996,31,71.419,fork
2000,113,New Brunswick,47.230000,-65.840000,Tomogonops River,SFA16,DATET,16.500,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,12,48.250,fork
2000,113,New Brunswick,47.230000,-65.840000,Tomogonops River,SFA16,DATET,16.500,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,56.000,fork
2000,115,New Brunswick,47.190000,-65.890000,Northwest Miramichi River,SFA16,DAYEV,20.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,118,73.059,fork
2000,115,New Brunswick,47.190000,-65.890000,Northwest Miramichi River,SFA16,DAYEV,20.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,2,52.500,fork
2000,117,New Brunswick,46.780000,-65.970000,Dungarvon River,SFA16,DALFL,21.500,Atlantic salmon,saumon atlantique,Salmo salar,161996,99,67.523,fork
2000,117,New Brunswick,46.780000,-65.970000,Dungarvon River,SFA16,DALFL,21.500,Lake chub,méné de lac,Couesius plumbeus,163535,12,40.333,fork
2000,117,New Brunswick,46.780000,-65.970000,Dungarvon River,SFA16,DALFL,21.500,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,2,59.500,fork
2000,119,New Brunswick,46.720000,-65.870000,Bartholomew River,SFA16,DBADS,13.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,162,64.254,fork
2000,119,New Brunswick,46.720000,-65.870000,Bartholomew River,SFA16,DBADS,13.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,5,59.600,fork
2000,119,New Brunswick,46.720000,-65.870000,Bartholomew River,SFA16,DBADS,13.000,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,143.000,fork
2000,119,New Brunswick,46.720000,-65.870000,Bartholomew River,SFA16,DBADS,13.000,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,2,31.000,fork
2000,120,New Brunswick,46.680000,-66.970000,Burnthill Brook,SFA16,DASOG,12.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,94,73.448,fork
2000,120,New Brunswick,46.680000,-66.970000,Burnthill Brook,SFA16,DASOG,12.000,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,18,69.500,fork
2000,121,New Brunswick,46.760000,-66.830000,Clearwater Brook,SFA16,DAGDP,13.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,69,63.702,fork
2000,121,New Brunswick,46.760000,-66.830000,Clearwater Brook,SFA16,DAGDP,13.000,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,20,61.750,fork
2000,127,New Brunswick,46.499000,-67.050000,South Branch Southwest Miramichi River,SFA16,DAIMX,22.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,58,55.862,fork
2000,127,New Brunswick,46.499000,-67.050000,South Branch Southwest Miramichi River,SFA16,DAIMX,22.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,7,52.857,fork
2000,127,New Brunswick,46.499000,-67.050000,South Branch Southwest Miramichi River,SFA16,DAIMX,22.000,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,9,72.667,fork
2000,129,New Brunswick,46.550000,-66.040000,McKiel Brook,SFA16,DANOV,11.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,96,73.603,fork
2000,129,New Brunswick,46.550000,-66.040000,McKiel Brook,SFA16,DANOV,11.000,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,55.000,fork
2000,129,New Brunswick,46.550000,-66.040000,McKiel Brook,SFA16,DANOV,11.000,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,1,95.000,fork
2000,131,New Brunswick,46.880000,-65.517720,Barnaby River,SFA16,DAVYE,16.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,56,58.818,fork
2000,131,New Brunswick,46.880000,-65.517720,Barnaby River,SFA16,DAVYE,16.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,6,43.167,fork
2000,131,New Brunswick,46.880000,-65.517720,Barnaby River,SFA16,DAVYE,16.000,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,1,83.000,fork
2000,134,New Brunswick,46.980000,-65.690000,Northwest Millstream,SFA16,DAYET,12.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,63,71.937,fork
2000,134,New Brunswick,46.980000,-65.690000,Northwest Millstream,SFA16,DAYET,12.000,Banded killifish,fondule barré,Fundulus diaphanus,165646,6,57.833,fork
2000,134,New Brunswick,46.980000,-65.690000,Northwest Millstream,SFA16,DAYET,12.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,36,48.111,fork
2000,134,New Brunswick,46.980000,-65.690000,Northwest Millstream,SFA16,DAYET,12.000,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,3,140.333,fork
2000,134,New Brunswick,46.980000,-65.690000,Northwest Millstream,SFA16,DAYET,12.000,White sucker,meunier noir,Catostomus commersoni,553273,3,73.667,fork
2000,135,New Brunswick,47.040000,-65.640000,Northwest Millstream,SFA16,DAYET,14.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,32,55.719,fork
2000,135,New Brunswick,47.040000,-65.640000,Northwest Millstream,SFA16,DAYET,14.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,42,51.575,fork
2000,135,New Brunswick,47.040000,-65.640000,Northwest Millstream,SFA16,DAYET,14.000,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,1,48.000,fork
2000,135,New Brunswick,47.040000,-65.640000,Northwest Millstream,SFA16,DAYET,14.000,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,5,138.200,fork
2000,145,New Brunswick,46.979700,-66.470000,North PoleStream,SFA16,DAZMQ,10.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,59,85.576,fork
2000,145,New Brunswick,46.979700,-66.470000,North PoleStream,SFA16,DAZMQ,10.000,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,1,35.000,fork
2000,145,New Brunswick,46.979700,-66.470000,North PoleStream,SFA16,DAZMQ,10.000,White sucker,meunier noir,Catostomus commersoni,553273,1,230.000,fork
2000,146,New Brunswick,47.009000,-66.400000,Catamaran Brook,SFA16,DAESK,12.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,56,78.696,fork
2000,146,New Brunswick,47.009000,-66.400000,Catamaran Brook,SFA16,DAESK,12.000,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,4,74.500,fork
2000,146,New Brunswick,47.009000,-66.400000,Catamaran Brook,SFA16,DAESK,12.000,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,1,60.000,fork
2000,147,New Brunswick,46.982830,-66.372670,Lower North Branch Little Southwest Miramichi River,SFA16,DAUNV,13.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,91,59.250,fork
2000,153,New Brunswick,47.090000,-66.320000,South Branch Big Sevogle River,SFA16,DAIKJ,13.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,41,84.829,fork
2000,153,New Brunswick,47.090000,-66.320000,South Branch Big Sevogle River,SFA16,DAIKJ,13.000,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,6,102.500,fork
2000,186,New Brunswick,46.820000,-66.650000,Dungarvon River,SFA16,DALFL,12.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,131,68.145,fork
2000,186,New Brunswick,46.820000,-66.650000,Dungarvon River,SFA16,DALFL,12.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,2,57.500,fork
2000,186,New Brunswick,46.820000,-66.650000,Dungarvon River,SFA16,DALFL,12.000,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,4,122.000,fork
2000,190,New Brunswick,47.065000,-65.852000,Big Sevogle River,SFA16,DAQLQ,17.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,21,73.429,fork
2000,190,New Brunswick,47.065000,-65.852000,Big Sevogle River,SFA16,DAQLQ,17.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,7,34.000,fork
2000,190,New Brunswick,47.065000,-65.852000,Big Sevogle River,SFA16,DAQLQ,17.000,White sucker,meunier noir,Catostomus commersoni,553273,1,95.000,fork
2000,191,New Brunswick,46.116300,-65.773000,Trout Brook,SFA16,DATJK,13.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,2,144.500,fork
2000,191,New Brunswick,46.116300,-65.773000,Trout Brook,SFA16,DATJK,13.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,29,53.172,fork
2000,191,New Brunswick,46.116300,-65.773000,Trout Brook,SFA16,DATJK,13.000,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,29,88.414,fork
2000,195,New Brunswick,46.425000,-66.605000,Taxis River,SFA16,DASSI,,Atlantic salmon,saumon atlantique,Salmo salar,161996,593,65.437,fork
2000,20,New Brunswick,47.190000,-65.910000,Little River,SFA16,DAQFK,19.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,86,59.239,fork
2000,20,New Brunswick,47.190000,-65.910000,Little River,SFA16,DAQFK,19.000,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,80.667,fork
2000,20,New Brunswick,47.190000,-65.910000,Little River,SFA16,DAQFK,19.000,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,2,59.000,fork
2000,200,New Brunswick,46.734000,-65.824000,Southwest Miramichi River,SFA16,DAIRE,25.000,American eel,anguille d'Amérique,Anguilla rostrata,161127,2,,total
2000,200,New Brunswick,46.734000,-65.824000,Southwest Miramichi River,SFA16,DAIRE,25.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,72,65.672,fork
2000,200,New Brunswick,46.734000,-65.824000,Southwest Miramichi River,SFA16,DAIRE,25.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,3,58.667,fork
2000,200,New Brunswick,46.734000,-65.824000,Southwest Miramichi River,SFA16,DAIRE,25.000,brook stickleback,épinoche à cinq épines,Culaea inconstans,166399,1,44.000,fork
2000,200,New Brunswick,46.734000,-65.824000,Southwest Miramichi River,SFA16,DAIRE,25.000,Lake chub,méné de lac,Couesius plumbeus,163535,10,37.900,fork
2000,201,New Brunswick,47.257000,-66.227000,Northwest Miramichi River,SFA16,DAYEV,11.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,576,67.800,fork
2000,201,New Brunswick,47.257000,-66.227000,Northwest Miramichi River,SFA16,DAYEV,11.000,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,63.500,fork
2000,202,New Brunswick,46.519000,-65.853000,Cains River,SFA16,DAYOM,26.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,320,64.798,fork
2000,202,New Brunswick,46.519000,-65.853000,Cains River,SFA16,DAYOM,26.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,14,44.071,fork
2000,202,New Brunswick,46.519000,-65.853000,Cains River,SFA16,DAYOM,26.000,Lake chub,méné de lac,Couesius plumbeus,163535,3,52.667,fork
2000,203,New Brunswick,46.488000,-66.361000,Southwest Miramichi River,SFA16,DAIRE,20.000,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,total
2000,203,New Brunswick,46.488000,-66.361000,Southwest Miramichi River,SFA16,DAIRE,20.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,948,66.368,fork
2000,204,New Brunswick,46.556000,-65.544000,Salmon Brook,SFA16,DAYRT,,Atlantic salmon,saumon atlantique,Salmo salar,161996,456,67.969,fork
2000,204,New Brunswick,46.556000,-65.544000,Salmon Brook,SFA16,DAYRT,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,91.500,fork
2000,210,New Brunswick,46.701000,-66.484000,Dungarvon River,SFA16,DALFL,23.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,71,61.563,fork
2000,214,New Brunswick,46.791350,-66.477000,Renous River,SFA16,DAXAN,17.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,51,61.706,fork
2000,214,New Brunswick,46.791350,-66.477000,Renous River,SFA16,DAXAN,17.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,6,45.000,fork
2000,215,New Brunswick,47.135170,-65.836670,Northwest Miramichi River,SFA16,DAYEV,21.500,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,total
2000,215,New Brunswick,47.135170,-65.836670,Northwest Miramichi River,SFA16,DAYEV,21.500,Atlantic salmon,saumon atlantique,Salmo salar,161996,1114,71.762,fork
2000,215,New Brunswick,47.135170,-65.836670,Northwest Miramichi River,SFA16,DAYEV,21.500,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,8,56.750,fork
2000,215,New Brunswick,47.135170,-65.836670,Northwest Miramichi River,SFA16,DAYEV,21.500,brook stickleback,épinoche à cinq épines,Culaea inconstans,166399,1,21.000,fork
2000,216,New Brunswick,47.030000,-65.834670,Northwest Miramichi River,SFA16,DAYEV,16.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,34,59.647,fork
2000,216,New Brunswick,47.030000,-65.834670,Northwest Miramichi River,SFA16,DAYEV,16.000,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,1,126.000,fork
2000,217,New Brunswick,46.856000,-66.161000,Little Southwest Miramichi River,SFA16,DAQHM,,Atlantic salmon,saumon atlantique,Salmo salar,161996,1009,74.932,fork
2000,218,New Brunswick,46.880000,-66.104000,Catamaran Brook,SFA16,DAESK,,Atlantic salmon,saumon atlantique,Salmo salar,161996,1488,65.371,fork
2000,23,New Brunswick,46.938000,-65.821000,Sutherland Brook,SFA16,DASFO,,Atlantic salmon,saumon atlantique,Salmo salar,161996,47,93.149,fork
2000,23,New Brunswick,46.938000,-65.821000,Sutherland Brook,SFA16,DASFO,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,1,65.000,fork
2000,23,New Brunswick,46.938000,-65.821000,Sutherland Brook,SFA16,DASFO,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,61.500,fork
2000,23,New Brunswick,46.938000,-65.821000,Sutherland Brook,SFA16,DASFO,,Lake chub,méné de lac,Couesius plumbeus,163535,2,89.000,fork
2000,23,New Brunswick,46.938000,-65.821000,Sutherland Brook,SFA16,DASFO,,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,46,66.175,fork
2000,23,New Brunswick,46.938000,-65.821000,Sutherland Brook,SFA16,DASFO,,White sucker,meunier noir,Catostomus commersoni,553273,1,84.000,fork
2000,26,New Brunswick,47.055490,-65.831760,Northwest Miramichi River,SFA16,DAYEV,18.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,39,57.821,fork
2000,26,New Brunswick,47.055490,-65.831760,Northwest Miramichi River,SFA16,DAYEV,18.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,6,47.333,fork
2000,26,New Brunswick,47.055490,-65.831760,Northwest Miramichi River,SFA16,DAYEV,18.000,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,1,42.000,fork
2000,30,New Brunswick,47.210000,-65.817000,Northwest Miramichi River,SFA16,DAYEV,19.000,American eel,anguille d'Amérique,Anguilla rostrata,161127,2,,total
2000,30,New Brunswick,47.210000,-65.817000,Northwest Miramichi River,SFA16,DAYEV,19.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,115,72.671,fork
2000,31,New Brunswick,47.167010,-65.956000,Northwest Miramichi River,SFA16,DAYEV,19.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,81,59.333,fork
2000,31,New Brunswick,47.167010,-65.956000,Northwest Miramichi River,SFA16,DAYEV,19.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,22,52.955,fork
2000,33,New Brunswick,47.191000,-66.121000,Northwest Miramichi River,SFA16,DAYEV,14.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,165,66.588,fork
2000,33,New Brunswick,47.191000,-66.121000,Northwest Miramichi River,SFA16,DAYEV,14.000,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,62.000,fork
2000,34,New Brunswick,47.253000,-66.236000,Northwest Miramichi River,SFA16,DAYEV,16.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,243,76.320,fork
2000,34,New Brunswick,47.253000,-66.236000,Northwest Miramichi River,SFA16,DAYEV,16.000,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,87.500,fork
2000,35,New Brunswick,47.272000,-66.321420,South Branch Northwest Miramichi River,SFA16,DAIMJ,13.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,323,70.848,fork
2000,35,New Brunswick,47.272000,-66.321420,South Branch Northwest Miramichi River,SFA16,DAIMJ,13.000,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,14,76.429,fork
2000,38,New Brunswick,47.133000,-66.118000,North Branch Big Sevogle River,SFA16,DABUW,16.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,492,78.765,fork
2000,39,New Brunswick,47.069000,-66.258000,South Branch Big Sevogle River,SFA16,DAIKJ,16.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,123,65.633,fork
2000,39,New Brunswick,47.069000,-66.258000,South Branch Big Sevogle River,SFA16,DAIKJ,16.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,1,63.000,fork
2000,39,New Brunswick,47.069000,-66.258000,South Branch Big Sevogle River,SFA16,DAIKJ,16.000,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,136.500,fork
2000,40,New Brunswick,47.041930,-65.888860,Little Sevogle River,SFA16,DAQGG,,American eel,anguille d'Amérique,Anguilla rostrata,161127,4,,total
2000,40,New Brunswick,47.041930,-65.888860,Little Sevogle River,SFA16,DAQGG,,Atlantic salmon,saumon atlantique,Salmo salar,161996,407,65.107,fork
2000,40,New Brunswick,47.041930,-65.888860,Little Sevogle River,SFA16,DAQGG,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,29,54.069,fork
2000,40,New Brunswick,47.041930,-65.888860,Little Sevogle River,SFA16,DAQGG,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,5,135.200,fork
2000,40,New Brunswick,47.041930,-65.888860,Little Sevogle River,SFA16,DAQGG,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,1,128.000,fork
2000,40,New Brunswick,47.041930,-65.888860,Little Sevogle River,SFA16,DAQGG,,White sucker,meunier noir,Catostomus commersoni,553273,3,117.333,fork
2000,41,New Brunswick,47.018000,-65.931000,Little Sevogle River,SFA16,DAQGG,,Atlantic salmon,saumon atlantique,Salmo salar,161996,23,62.696,fork
2000,41,New Brunswick,47.018000,-65.931000,Little Sevogle River,SFA16,DAQGG,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,8,48.625,fork
2000,43,New Brunswick,46.937090,-65.907600,Little Southwest Miramichi River,SFA16,DAQHM,,Atlantic salmon,saumon atlantique,Salmo salar,161996,11,60.818,fork
2000,43,New Brunswick,46.937090,-65.907600,Little Southwest Miramichi River,SFA16,DAQHM,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,4,45.750,fork
2000,43,New Brunswick,46.937090,-65.907600,Little Southwest Miramichi River,SFA16,DAQHM,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,1,117.000,fork
2000,44,New Brunswick,46.895960,-66.147030,Little Southwest Miramichi River,SFA16,DAQHM,13.000,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,total
2000,44,New Brunswick,46.895960,-66.147030,Little Southwest Miramichi River,SFA16,DAQHM,13.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,66,64.945,fork
2000,44,New Brunswick,46.895960,-66.147030,Little Southwest Miramichi River,SFA16,DAQHM,13.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,3,45.000,fork
2000,45,New Brunswick,46.960770,-66.560050,North PoleStream,SFA16,DAZMQ,20.500,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,total
2000,45,New Brunswick,46.960770,-66.560050,North PoleStream,SFA16,DAZMQ,20.500,Atlantic salmon,saumon atlantique,Salmo salar,161996,42,51.929,fork
2000,45,New Brunswick,46.960770,-66.560050,North PoleStream,SFA16,DAZMQ,20.500,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,3,70.000,fork
