L'année,Numéro du site,Province,Latitude,Longitude,Nom de la rivière,Zone de pêche,CGNDB,Température moyenne de l'eau sur le rivage,Nom commun en anglais,Nom commun en français,Nom scientifique,ITIS TSN,Spécimens mesurés,Longueur moyenne (mm),Type de longueur
2023,EFRP1,Nouvelle-Écosse,45.597,-63.818,River Philip,ZPS18A,,12.7,Atlantic salmon,saumon atlantique,Salmo salar,161996,52,58.846,fourche
2023,EFRP1,Nouvelle-Écosse,45.597,-63.818,River Philip,ZPS18A,,12.7,Brown trout,truite brune,Salmo trutta,161997,3,87.0,fourche
2023,EFER3,Nouvelle-Écosse,45.464,-62.653,East River Pictou,ZPS18A,,13.4,Atlantic salmon,saumon atlantique,Salmo salar,161996,63,54.8,fourche
2023,EFER5,Nouvelle-Écosse,45.417,-62.575,East River Pictou,ZPS18A,,11.8,Atlantic salmon,saumon atlantique,Salmo salar,161996,41,55.829,fourche
2023,EFER5,Nouvelle-Écosse,45.417,-62.575,East River Pictou,ZPS18A,,11.8,Brown trout,truite brune,Salmo trutta,161997,1,57.0,fourche
2023,EFER5,Nouvelle-Écosse,45.417,-62.575,East River Pictou,ZPS18A,,11.8,Dace (non-specific),,,0,1,25.0,fourche
2023,EFER5,Nouvelle-Écosse,45.417,-62.575,East River Pictou,ZPS18A,,11.8,Shiner (non-specific),,,2,1,35.0,fourche
2023,EFER7,Nouvelle-Écosse,45.46,-62.69,East River Pictou,ZPS18A,,13.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,52,64.462,fourche
2023,EFER8B,Nouvelle-Écosse,45.415,-62.552,East River Pictou,ZPS18A,,12.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,21,64.19,fourche
2023,EFER8B,Nouvelle-Écosse,45.415,-62.552,East River Pictou,ZPS18A,,12.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,4,61.25,fourche
2023,EFER8B,Nouvelle-Écosse,45.415,-62.552,East River Pictou,ZPS18A,,12.0,Brown trout,truite brune,Salmo trutta,161997,7,56.857,fourche
2023,EFER8B,Nouvelle-Écosse,45.415,-62.552,East River Pictou,ZPS18A,,12.0,Chub (non-specific),,,1,1,81.0,fourche
2023,EFER9A,Nouvelle-Écosse,45.404,-62.542,East River Pictou,ZPS18A,,10.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,43,65.674,fourche
2023,EFER9A,Nouvelle-Écosse,45.404,-62.542,East River Pictou,ZPS18A,,10.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,101.667,fourche
2023,EFER4,Nouvelle-Écosse,45.425,-62.673,East River Pictou,ZPS18A,,10.4,Atlantic salmon,saumon atlantique,Salmo salar,161996,62,57.357,fourche
2023,EFER4,Nouvelle-Écosse,45.425,-62.673,East River Pictou,ZPS18A,,10.4,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,65.0,fourche
2023,EFER4,Nouvelle-Écosse,45.425,-62.673,East River Pictou,ZPS18A,,10.4,Brown trout,truite brune,Salmo trutta,161997,7,53.857,fourche
2023,EFER4,Nouvelle-Écosse,45.425,-62.673,East River Pictou,ZPS18A,,10.4,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,1,43.0,fourche
2023,EFWRP,Nouvelle-Écosse,45.543,-62.876,West River Pictou,ZPS18A,,11.4,Atlantic salmon,saumon atlantique,Salmo salar,161996,57,88.614,fourche
2023,EFWRP,Nouvelle-Écosse,45.543,-62.876,West River Pictou,ZPS18A,,11.4,Brown trout,truite brune,Salmo trutta,161997,1,72.0,fourche
2023,EFWR6B,Nouvelle-Écosse,45.56,-62.077,West River Antigonish,ZPS18A,,12.6,Atlantic salmon,saumon atlantique,Salmo salar,161996,42,59.095,fourche
2023,EFWR1,Nouvelle-Écosse,45.573,-62.046,West River Antigonish,ZPS18A,,12.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,53,65.3,fourche
2023,EFWR1,Nouvelle-Écosse,45.573,-62.046,West River Antigonish,ZPS18A,,12.0,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,1,34.0,fourche
2023,EFWR1,Nouvelle-Écosse,45.573,-62.046,West River Antigonish,ZPS18A,,12.0,Suckers (non specific),catostomes (non spécifique),Catostomidae,163892,7,49.286,fourche
2023,EFWR1,Nouvelle-Écosse,45.573,-62.046,West River Antigonish,ZPS18A,,12.0,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,5,42.8,totale
2023,EFWR2,Nouvelle-Écosse,45.581,-62.105,West River Antigonish,ZPS18A,,13.7,Atlantic salmon,saumon atlantique,Salmo salar,161996,116,69.519,fourche
2023,EFWR2,Nouvelle-Écosse,45.581,-62.105,West River Antigonish,ZPS18A,,13.7,Brown trout,truite brune,Salmo trutta,161997,5,67.8,fourche
2023,EFWR4,Nouvelle-Écosse,45.541,-62.133,West River Antigonish,ZPS18A,,13.1,Atlantic salmon,saumon atlantique,Salmo salar,161996,62,63.321,fourche
2023,EFWR4,Nouvelle-Écosse,45.541,-62.133,West River Antigonish,ZPS18A,,13.1,Brown trout,truite brune,Salmo trutta,161997,15,63.6,fourche
2023,EFWR7,Nouvelle-Écosse,45.599,-62.084,West River Antigonish,ZPS18A,,11.6,Atlantic salmon,saumon atlantique,Salmo salar,161996,5,114.2,fourche
