Year,Site code,Province,Latitude,Longitude,River name,Fishing area,CGNDB,Avg. water temperature at shore,English common name,French common name,Scientific name,ITIS TSN,Specimens measured,Avg. length (mm),Length type
1995,43,Nova Scotia,46.481,-60.928,Forest Glen Brook,SFA18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,16,126.75,fork
1995,45,Nova Scotia,46.468,-60.919,Forest Glen Brook,SFA18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,612,73.397,fork
1995,45,Nova Scotia,46.468,-60.919,Forest Glen Brook,SFA18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,11,80.364,fork
1995,51,Nova Scotia,46.427,-60.944,NE Margaree River,SFA18B,CBBWL,,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,total
1995,51,Nova Scotia,46.427,-60.944,NE Margaree River,SFA18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,760,86.775,fork
1995,51,Nova Scotia,46.427,-60.944,NE Margaree River,SFA18B,CBBWL,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,16,72.312,fork
1995,51,Nova Scotia,46.427,-60.944,NE Margaree River,SFA18B,CBBWL,,Stickleback (non specific),épinoches (non spécifique),Gasterosteidae,166363,1,,total
1995,15,Nova Scotia,46.291,-61.032,Big Brook,SFA18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,330,72.229,fork
1995,15,Nova Scotia,46.291,-61.032,Big Brook,SFA18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,38,55.4,fork
1995,15,Nova Scotia,46.291,-61.032,Big Brook,SFA18B,,,Stickleback (non specific),épinoches (non spécifique),Gasterosteidae,166363,3,,total
1996,96,Nova Scotia,46.206,-61.146,MacFarlanes Brook,SFA18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,602,80.122,fork
1996,96,Nova Scotia,46.206,-61.146,MacFarlanes Brook,SFA18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,40,73.45,fork
1996,98,Nova Scotia,46.095,-61.126,Trout Brook,SFA18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,124,64.621,fork
1996,98,Nova Scotia,46.095,-61.126,Trout Brook,SFA18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,20,68.35,fork
1996,98,Nova Scotia,46.095,-61.126,Trout Brook,SFA18B,,,Stickleback (non specific),épinoches (non spécifique),Gasterosteidae,166363,1,,total
1996,45,Nova Scotia,46.468,-60.919,Forest Glen Brook,SFA18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,488,72.975,fork
1996,45,Nova Scotia,46.468,-60.919,Forest Glen Brook,SFA18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,4,54.0,fork
1996,51,Nova Scotia,46.427,-60.944,NE Margaree River,SFA18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,927,82.091,fork
1996,51,Nova Scotia,46.427,-60.944,NE Margaree River,SFA18B,CBBWL,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,19,83.211,fork
1996,15,Nova Scotia,46.291,-61.032,Big Brook,SFA18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,414,71.178,fork
1996,15,Nova Scotia,46.291,-61.032,Big Brook,SFA18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,18,60.833,fork
1997,96,Nova Scotia,46.206,-61.146,MacFarlanes Brook,SFA18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,464,78.969,fork
1997,96,Nova Scotia,46.206,-61.146,MacFarlanes Brook,SFA18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,52,63.385,fork
1997,98,Nova Scotia,46.095,-61.126,Trout Brook,SFA18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,406,69.036,fork
1997,98,Nova Scotia,46.095,-61.126,Trout Brook,SFA18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,22,56.364,fork
1997,45,Nova Scotia,46.468,-60.919,Forest Glen Brook,SFA18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,494,70.278,fork
1997,45,Nova Scotia,46.468,-60.919,Forest Glen Brook,SFA18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,13,77.462,fork
1997,51,Nova Scotia,46.427,-60.944,NE Margaree River,SFA18B,CBBWL,,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,total
1997,51,Nova Scotia,46.427,-60.944,NE Margaree River,SFA18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,996,82.907,fork
1997,51,Nova Scotia,46.427,-60.944,NE Margaree River,SFA18B,CBBWL,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,26,68.385,fork
1997,51,Nova Scotia,46.427,-60.944,NE Margaree River,SFA18B,CBBWL,,Stickleback (non specific),épinoches (non spécifique),Gasterosteidae,166363,3,,total
1997,15,Nova Scotia,46.291,-61.032,Big Brook,SFA18B,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,total
1997,15,Nova Scotia,46.291,-61.032,Big Brook,SFA18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,409,70.717,fork
1997,15,Nova Scotia,46.291,-61.032,Big Brook,SFA18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,16,60.562,fork
1997,15,Nova Scotia,46.291,-61.032,Big Brook,SFA18B,,,Stickleback (non specific),épinoches (non spécifique),Gasterosteidae,166363,2,,total
1998,96,Nova Scotia,46.206,-61.146,MacFarlanes Brook,SFA18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,591,78.442,fork
1998,96,Nova Scotia,46.206,-61.146,MacFarlanes Brook,SFA18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,13,86.846,fork
1998,98,Nova Scotia,46.095,-61.126,Trout Brook,SFA18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,142,67.88,fork
1998,98,Nova Scotia,46.095,-61.126,Trout Brook,SFA18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,18,62.111,fork
1998,45,Nova Scotia,46.468,-60.919,Forest Glen Brook,SFA18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,646,72.088,fork
1998,45,Nova Scotia,46.468,-60.919,Forest Glen Brook,SFA18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,10,88.8,fork
1998,51,Nova Scotia,46.427,-60.944,NE Margaree River,SFA18B,CBBWL,,American eel,anguille d'Amérique,Anguilla rostrata,161127,2,,total
1998,51,Nova Scotia,46.427,-60.944,NE Margaree River,SFA18B,CBBWL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,1200,93.938,fork
1998,51,Nova Scotia,46.427,-60.944,NE Margaree River,SFA18B,CBBWL,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,22,,fork
1998,51,Nova Scotia,46.427,-60.944,NE Margaree River,SFA18B,CBBWL,,Stickleback (non specific),épinoches (non spécifique),Gasterosteidae,166363,2,,total
1998,15,Nova Scotia,46.291,-61.032,Big Brook,SFA18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,318,75.701,fork
1998,15,Nova Scotia,46.291,-61.032,Big Brook,SFA18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,20,60.3,fork
1998,15,Nova Scotia,46.291,-61.032,Big Brook,SFA18B,,,Stickleback (non specific),épinoches (non spécifique),Gasterosteidae,166363,4,,total
1999,96,Nova Scotia,46.206,-61.146,MacFarlanes Brook,SFA18B,,14.8,Atlantic salmon,saumon atlantique,Salmo salar,161996,322,79.33,fork
1999,96,Nova Scotia,46.206,-61.146,MacFarlanes Brook,SFA18B,,14.8,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,29,57.724,fork
1999,98,Nova Scotia,46.095,-61.126,Trout Brook,SFA18B,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,208,67.223,fork
1999,98,Nova Scotia,46.095,-61.126,Trout Brook,SFA18B,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,12,66.5,fork
1999,45,Nova Scotia,46.468,-60.919,Forest Glen Brook,SFA18B,,10.6,Atlantic salmon,saumon atlantique,Salmo salar,161996,629,74.21,fork
1999,45,Nova Scotia,46.468,-60.919,Forest Glen Brook,SFA18B,,10.6,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,94.0,fork
1999,51,Nova Scotia,46.427,-60.944,NE Margaree River,SFA18B,CBBWL,12.9,Atlantic salmon,saumon atlantique,Salmo salar,161996,1452,83.849,fork
1999,51,Nova Scotia,46.427,-60.944,NE Margaree River,SFA18B,CBBWL,12.9,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,40,87.975,fork
1999,51,Nova Scotia,46.427,-60.944,NE Margaree River,SFA18B,CBBWL,12.9,Stickleback (non specific),épinoches (non spécifique),Gasterosteidae,166363,5,,total
1999,15,Nova Scotia,46.291,-61.032,Big Brook,SFA18B,,17.5,Atlantic salmon,saumon atlantique,Salmo salar,161996,557,80.47,fork
1999,15,Nova Scotia,46.291,-61.032,Big Brook,SFA18B,,17.5,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,26,59.6,fork
2000,96,Nova Scotia,46.206,-61.146,MacFarlanes Brook,SFA18B,,14.4,Atlantic salmon,saumon atlantique,Salmo salar,161996,345,87.205,fork
2000,96,Nova Scotia,46.206,-61.146,MacFarlanes Brook,SFA18B,,14.4,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,15,78.4,fork
2000,98,Nova Scotia,46.095,-61.126,Trout Brook,SFA18B,,14.2,American eel,anguille d'Amérique,Anguilla rostrata,161127,2,,total
2000,98,Nova Scotia,46.095,-61.126,Trout Brook,SFA18B,,14.2,Atlantic salmon,saumon atlantique,Salmo salar,161996,412,70.265,fork
2000,98,Nova Scotia,46.095,-61.126,Trout Brook,SFA18B,,14.2,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,15,83.467,fork
2000,45,Nova Scotia,46.468,-60.919,Forest Glen Brook,SFA18B,,15.1,Atlantic salmon,saumon atlantique,Salmo salar,161996,632,78.45,fork
2000,45,Nova Scotia,46.468,-60.919,Forest Glen Brook,SFA18B,,15.1,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,9,83.111,fork
2000,51,Nova Scotia,46.427,-60.944,NE Margaree River,SFA18B,CBBWL,15.1,Atlantic salmon,saumon atlantique,Salmo salar,161996,695,86.82,fork
2000,51,Nova Scotia,46.427,-60.944,NE Margaree River,SFA18B,CBBWL,15.1,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,40,68.825,fork
2000,51,Nova Scotia,46.427,-60.944,NE Margaree River,SFA18B,CBBWL,15.1,Stickleback (non specific),épinoches (non spécifique),Gasterosteidae,166363,5,,total
2000,15,Nova Scotia,46.291,-61.032,Big Brook,SFA18B,,16.3,Atlantic salmon,saumon atlantique,Salmo salar,161996,588,80.366,fork
2000,15,Nova Scotia,46.291,-61.032,Big Brook,SFA18B,,16.3,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,25,64.6,fork
2001,3,Nova Scotia,46.412,-61.044,Gallant River,SFA18B,,11.9,Atlantic salmon,saumon atlantique,Salmo salar,161996,18,89.333,fork
2001,28,Nova Scotia,46.346,-60.953,Nile Brook,SFA18B,,12.8,Atlantic salmon,saumon atlantique,Salmo salar,161996,11,92.818,fork
2001,28,Nova Scotia,46.346,-60.953,Nile Brook,SFA18B,,12.8,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,15,79.333,fork
2001,53,Nova Scotia,46.328,-61.074,NE Margaree River,SFA18B,CBBWL,16.2,Atlantic salmon,saumon atlantique,Salmo salar,161996,169,56.879,fork
2001,53,Nova Scotia,46.328,-61.074,NE Margaree River,SFA18B,CBBWL,16.2,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,6,53.0,fork
2001,52,Nova Scotia,46.462,-60.919,NE Margaree River,SFA18B,CBBWL,12.3,Atlantic salmon,saumon atlantique,Salmo salar,161996,82,75.146,fork
2001,52,Nova Scotia,46.462,-60.919,NE Margaree River,SFA18B,CBBWL,12.3,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,8,48.25,fork
2001,54,Nova Scotia,46.341,-61.002,NE Margaree River,SFA18B,CBBWL,19.7,Atlantic salmon,saumon atlantique,Salmo salar,161996,69,62.319,fork
2001,97,Nova Scotia,46.202,-61.154,SW Margaree River,SFA18B,CBJVR,17.3,American eel,anguille d'Amérique,Anguilla rostrata,161127,4,,total
2001,97,Nova Scotia,46.202,-61.154,SW Margaree River,SFA18B,CBJVR,17.3,Atlantic salmon,saumon atlantique,Salmo salar,161996,14,88.643,fork
2001,102,Nova Scotia,46.337,-61.093,Margaree River,SFA18B,CAXMI,21.8,Atlantic salmon,saumon atlantique,Salmo salar,161996,70,56.564,fork
2001,91,Nova Scotia,46.255,-61.128,SW Margaree River,SFA18B,CBJVR,19.7,Atlantic salmon,saumon atlantique,Salmo salar,161996,16,80.375,fork
2001,95,Nova Scotia,46.235,-61.124,Mount Pleasant Brook,SFA18B,,16.4,Atlantic salmon,saumon atlantique,Salmo salar,161996,73,62.286,fork
2001,95,Nova Scotia,46.235,-61.124,Mount Pleasant Brook,SFA18B,,16.4,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,6,52.667,fork
2001,96,Nova Scotia,46.206,-61.146,MacFarlanes Brook,SFA18B,,15.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,196,89.612,fork
2001,96,Nova Scotia,46.206,-61.146,MacFarlanes Brook,SFA18B,,15.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,38,60.789,fork
2001,98,Nova Scotia,46.096,-61.131,Trout Brook,SFA18B,,15.4,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,total
2001,98,Nova Scotia,46.096,-61.131,Trout Brook,SFA18B,,15.4,Atlantic salmon,saumon atlantique,Salmo salar,161996,123,63.122,fork
2001,98,Nova Scotia,46.096,-61.131,Trout Brook,SFA18B,,15.4,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,23,59.739,fork
2001,98,Nova Scotia,46.096,-61.131,Trout Brook,SFA18B,,15.4,Stickleback (non specific),épinoches (non spécifique),Gasterosteidae,166363,93,,total
2001,45,Nova Scotia,46.468,-60.919,Forest Glen Brook,SFA18B,,14.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,302,63.279,fork
2001,45,Nova Scotia,46.468,-60.919,Forest Glen Brook,SFA18B,,14.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,29,81.276,fork
2001,51,Nova Scotia,46.423,-60.948,NE Margaree River,SFA18B,CBBWL,16.55,Atlantic salmon,saumon atlantique,Salmo salar,161996,533,77.537,fork
2001,51,Nova Scotia,46.423,-60.948,NE Margaree River,SFA18B,CBBWL,16.55,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,34,78.212,fork
2001,51,Nova Scotia,46.423,-60.948,NE Margaree River,SFA18B,CBBWL,16.55,Lamprey (non specific),lamproies (non spécifique),Petromyzontidae,159697,1,,total
2001,34,Nova Scotia,46.384,-60.947,Ingram Brook,SFA18B,,12.2,Atlantic salmon,saumon atlantique,Salmo salar,161996,201,66.281,fork
2001,34,Nova Scotia,46.384,-60.947,Ingram Brook,SFA18B,,12.2,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,6,45.833,fork
2001,23,Nova Scotia,46.331,-61.001,Lake O'Law Brook,SFA18B,,15.3,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,total
2001,23,Nova Scotia,46.331,-61.001,Lake O'Law Brook,SFA18B,,15.3,Atlantic salmon,saumon atlantique,Salmo salar,161996,160,74.699,fork
2001,23,Nova Scotia,46.331,-61.001,Lake O'Law Brook,SFA18B,,15.3,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,13,50.769,fork
2001,15,Nova Scotia,46.276,-61.039,Big Brook,SFA18B,,12.6,Atlantic salmon,saumon atlantique,Salmo salar,161996,225,75.345,fork
2001,15,Nova Scotia,46.276,-61.039,Big Brook,SFA18B,,12.6,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,10,72.7,fork
2001,15,Nova Scotia,46.276,-61.039,Big Brook,SFA18B,,12.6,Stickleback (non specific),épinoches (non spécifique),Gasterosteidae,166363,1,,total
2002,12,Nova Scotia,46.314,-61.034,Big Brook,SFA18B,,16.4,Atlantic salmon,saumon atlantique,Salmo salar,161996,44,79.727,fork
2002,12,Nova Scotia,46.314,-61.034,Big Brook,SFA18B,,16.4,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,53.0,fork
2002,13,Nova Scotia,46.256,-61.053,Big Brook,SFA18B,,17.2,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,19,87.474,fork
2002,3,Nova Scotia,46.412,-61.043,Gallant River,SFA18B,,14.6,Atlantic salmon,saumon atlantique,Salmo salar,161996,7,104.857,fork
2002,3,Nova Scotia,46.412,-61.043,Gallant River,SFA18B,,14.6,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,5,64.6,fork
2002,4,Nova Scotia,46.443,-61.043,Gallant River,SFA18B,,15.1,Atlantic salmon,saumon atlantique,Salmo salar,161996,28,104.5,fork
2002,4,Nova Scotia,46.443,-61.043,Gallant River,SFA18B,,15.1,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,52.667,fork
2002,20,Nova Scotia,46.33,-61.016,Lake O'Law Brook,SFA18B,,17.25,Atlantic salmon,saumon atlantique,Salmo salar,161996,303,60.978,fork
2002,20,Nova Scotia,46.33,-61.016,Lake O'Law Brook,SFA18B,,17.25,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,54.667,fork
2002,21,Nova Scotia,46.316,-60.974,Lake O'Law Brook,SFA18B,,13.5,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,total
2002,21,Nova Scotia,46.316,-60.974,Lake O'Law Brook,SFA18B,,13.5,Atlantic salmon,saumon atlantique,Salmo salar,161996,43,93.465,fork
2002,21,Nova Scotia,46.316,-60.974,Lake O'Law Brook,SFA18B,,13.5,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,96,84.292,fork
2002,22,Nova Scotia,46.287,-60.961,Lake O'Law Brook,SFA18B,,17.1,Atlantic salmon,saumon atlantique,Salmo salar,161996,2,128.0,fork
2002,22,Nova Scotia,46.287,-60.961,Lake O'Law Brook,SFA18B,,17.1,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,8,92.25,fork
2002,27,Nova Scotia,46.349,-60.966,Nile Brook,SFA18B,,17.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,270,65.958,fork
2002,27,Nova Scotia,46.349,-60.966,Nile Brook,SFA18B,,17.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,90,64.878,fork
2002,25,Nova Scotia,46.348,-60.978,Nile Brook,SFA18B,,12.4,Atlantic salmon,saumon atlantique,Salmo salar,161996,56,65.161,fork
2002,25,Nova Scotia,46.348,-60.978,Nile Brook,SFA18B,,12.4,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,12,68.583,fork
2002,28,Nova Scotia,46.345,-60.951,Nile Brook,SFA18B,,12.3,Atlantic salmon,saumon atlantique,Salmo salar,161996,11,84.091,fork
2002,28,Nova Scotia,46.345,-60.951,Nile Brook,SFA18B,,12.3,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,24,54.667,fork
2002,35,Nova Scotia,46.396,-60.945,Ingram Brook,SFA18B,,12.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,71,63.761,fork
2002,35,Nova Scotia,46.396,-60.945,Ingram Brook,SFA18B,,12.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,5,92.2,fork
2002,36,Nova Scotia,46.373,-60.958,Ingram Brook,SFA18B,,12.3,Atlantic salmon,saumon atlantique,Salmo salar,161996,62,68.306,fork
2002,36,Nova Scotia,46.373,-60.958,Ingram Brook,SFA18B,,12.3,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,107.0,fork
2002,40,Nova Scotia,46.471,-60.921,Forest Glen Brook,SFA18B,,12.8,Atlantic salmon,saumon atlantique,Salmo salar,161996,44,57.614,fork
2002,40,Nova Scotia,46.471,-60.921,Forest Glen Brook,SFA18B,,12.8,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,45.0,fork
2002,47,Nova Scotia,46.49,-60.943,Forest Glen Brook,SFA18B,,15.5,Atlantic salmon,saumon atlantique,Salmo salar,161996,31,63.806,fork
2002,47,Nova Scotia,46.49,-60.943,Forest Glen Brook,SFA18B,,15.5,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,64.0,fork
2002,53,Nova Scotia,46.328,-61.074,NE Margaree River,SFA18B,CBBWL,13.5,Atlantic salmon,saumon atlantique,Salmo salar,161996,87,45.208,fork
2002,53,Nova Scotia,46.328,-61.074,NE Margaree River,SFA18B,CBBWL,13.5,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,52.0,fork
2002,52,Nova Scotia,46.461,-60.918,NE Margaree River,SFA18B,CBBWL,21.1,Atlantic salmon,saumon atlantique,Salmo salar,161996,26,72.038,fork
2002,52,Nova Scotia,46.461,-60.918,NE Margaree River,SFA18B,CBBWL,21.1,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,68.0,fork
2002,54,Nova Scotia,46.341,-60.999,NE Margaree River,SFA18B,CBBWL,16.4,Atlantic salmon,saumon atlantique,Salmo salar,161996,68,77.441,fork
2002,80,Nova Scotia,46.293,-61.141,SW Margaree River,SFA18B,CBJVR,24.2,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,total
2002,80,Nova Scotia,46.293,-61.141,SW Margaree River,SFA18B,CBJVR,24.2,Atlantic salmon,saumon atlantique,Salmo salar,161996,51,54.412,fork
2002,81,Nova Scotia,46.292,-61.142,SW Margaree River,SFA18B,CBJVR,17.8,Atlantic salmon,saumon atlantique,Salmo salar,161996,362,57.088,fork
2002,81,Nova Scotia,46.292,-61.142,SW Margaree River,SFA18B,CBJVR,17.8,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,6,55.667,fork
2002,81,Nova Scotia,46.292,-61.142,SW Margaree River,SFA18B,CBJVR,17.8,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,1,,total
2002,97,Nova Scotia,46.202,-61.154,SW Margaree River,SFA18B,CBJVR,18.6,American eel,anguille d'Amérique,Anguilla rostrata,161127,9,,total
2002,97,Nova Scotia,46.202,-61.154,SW Margaree River,SFA18B,CBJVR,18.6,Atlantic salmon,saumon atlantique,Salmo salar,161996,6,82.4,fork
2002,97,Nova Scotia,46.202,-61.154,SW Margaree River,SFA18B,CBJVR,18.6,White sucker,meunier noir,Catostomus commersoni,553273,3,57.0,fork
2002,61,Nova Scotia,46.457,-60.924,Stewart Brook,SFA18B,,12.9,Atlantic salmon,saumon atlantique,Salmo salar,161996,50,51.46,fork
2002,61,Nova Scotia,46.457,-60.924,Stewart Brook,SFA18B,,12.9,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,16,71.938,fork
2002,62,Nova Scotia,46.458,-60.926,Stewart Brook,SFA18B,,15.8,Atlantic salmon,saumon atlantique,Salmo salar,161996,149,57.317,fork
2002,62,Nova Scotia,46.458,-60.926,Stewart Brook,SFA18B,,15.8,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,30,71.433,fork
2002,63,Nova Scotia,46.458,-60.93,Stewart Brook,SFA18B,,12.4,Atlantic salmon,saumon atlantique,Salmo salar,161996,36,65.639,fork
2002,63,Nova Scotia,46.458,-60.93,Stewart Brook,SFA18B,,12.4,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,17,56.353,fork
2002,89,Nova Scotia,46.216,-61.122,Mount Pleasant Brook,SFA18B,,13.2,Atlantic salmon,saumon atlantique,Salmo salar,161996,48,72.646,fork
2002,89,Nova Scotia,46.216,-61.122,Mount Pleasant Brook,SFA18B,,13.2,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,5,53.4,fork
2002,87,Nova Scotia,46.204,-61.144,MacFarlanes Brook,SFA18B,,12.8,Atlantic salmon,saumon atlantique,Salmo salar,161996,85,84.565,fork
2002,87,Nova Scotia,46.204,-61.144,MacFarlanes Brook,SFA18B,,12.8,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,26,72.038,fork
2002,88,Nova Scotia,46.223,-61.128,Mount Pleasant Brook,SFA18B,,16.9,Atlantic salmon,saumon atlantique,Salmo salar,161996,103,77.097,fork
2002,88,Nova Scotia,46.223,-61.128,Mount Pleasant Brook,SFA18B,,16.9,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,15,79.4,fork
2002,102,Nova Scotia,46.337,-61.092,Margaree River,SFA18B,CAXMI,19.5,Atlantic salmon,saumon atlantique,Salmo salar,161996,17,47.647,fork
2002,82,Nova Scotia,46.288,-61.147,SW Margaree River,SFA18B,CBJVR,22.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,19,70.263,fork
2002,82,Nova Scotia,46.288,-61.147,SW Margaree River,SFA18B,CBJVR,22.0,White sucker,meunier noir,Catostomus commersoni,553273,4,22.25,fork
2002,91,Nova Scotia,46.255,-61.128,SW Margaree River,SFA18B,CBJVR,22.1,Atlantic salmon,saumon atlantique,Salmo salar,161996,29,51.0,fork
2002,91,Nova Scotia,46.255,-61.128,SW Margaree River,SFA18B,CBJVR,22.1,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,78.0,fork
2002,95,Nova Scotia,46.235,-61.124,Mount Pleasant Brook,SFA18B,,17.6,Atlantic salmon,saumon atlantique,Salmo salar,161996,39,76.718,fork
2002,95,Nova Scotia,46.235,-61.124,Mount Pleasant Brook,SFA18B,,17.6,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,10,52.2,fork
2002,96,Nova Scotia,46.206,-61.146,MacFarlanes Brook,SFA18B,,13.05,Atlantic salmon,saumon atlantique,Salmo salar,161996,47,95.34,fork
2002,96,Nova Scotia,46.206,-61.146,MacFarlanes Brook,SFA18B,,13.05,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,20,68.35,fork
2002,98,Nova Scotia,46.096,-61.129,Trout Brook,SFA18B,,15.333,Atlantic salmon,saumon atlantique,Salmo salar,161996,453,63.439,fork
2002,98,Nova Scotia,46.096,-61.129,Trout Brook,SFA18B,,15.333,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,25,78.24,fork
2002,98,Nova Scotia,46.096,-61.129,Trout Brook,SFA18B,,15.333,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,81,,total
2002,43,Nova Scotia,46.481,-60.928,Forest Glen Brook,SFA18B,,17.3,Atlantic salmon,saumon atlantique,Salmo salar,161996,327,66.466,fork
2002,43,Nova Scotia,46.481,-60.928,Forest Glen Brook,SFA18B,,17.3,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,13,77.846,fork
2002,45,Nova Scotia,46.468,-60.919,Forest Glen Brook,SFA18B,,14.5,Atlantic salmon,saumon atlantique,Salmo salar,161996,222,74.963,fork
2002,45,Nova Scotia,46.468,-60.919,Forest Glen Brook,SFA18B,,14.5,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,22,75.864,fork
2002,51,Nova Scotia,46.423,-60.948,NE Margaree River,SFA18B,CBBWL,20.2,Atlantic salmon,saumon atlantique,Salmo salar,161996,398,85.717,fork
2002,51,Nova Scotia,46.423,-60.948,NE Margaree River,SFA18B,CBBWL,20.2,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,35,72.229,fork
2002,51,Nova Scotia,46.423,-60.948,NE Margaree River,SFA18B,CBBWL,20.2,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,2,,total
