L'année,Nom du site,Province,Latitude,Longitude,Nom de la rivière,Zone de pêche,ONGC,Température moyenne de l'eau sur le rivage,Nom commun en anglais,Nom commun en français,Nom scientifique,ITIS TSN,Spécimens mesurés,Longueur moyenne (mm),Type de longueur
2021,30,New Brunswick,47.817015,-67.738585,Kedgwick River,SFA15,DALLK,16.750,Crayfish (family),écrevisses,Astacidae,97324,1,,fork
2021,30,New Brunswick,47.817015,-67.738585,Kedgwick River,SFA15,DALLK,16.750,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,9,50.889,fork
2021,30,New Brunswick,47.817015,-67.738585,Kedgwick River,SFA15,DALLK,16.750,White sucker,meunier noir,Catostomus commersoni,553273,2,78.500,fork
2021,30,New Brunswick,47.210000,-65.817000,Northwest Miramichi River,SFA16,DAYEV,,Atlantic salmon,saumon atlantique,Salmo salar,161996,30,54.567,fork
2021,30,New Brunswick,47.210000,-65.817000,Northwest Miramichi River,SFA16,DAYEV,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,8,40.875,fork
2021,30,New Brunswick,47.210000,-65.817000,Northwest Miramichi River,SFA16,DAYEV,,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,8,32.500,fork
2021,31,New Brunswick,47.167010,-65.956000,Northwest Miramichi River,SFA16,DAYEV,,Atlantic salmon,saumon atlantique,Salmo salar,161996,53,60.245,fork
2021,31,New Brunswick,47.167010,-65.956000,Northwest Miramichi River,SFA16,DAYEV,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,13,44.923,fork
2021,32,New Brunswick,47.665667,-67.628217,Falls Brook,SFA15,DAEHP,15.900,Atlantic salmon,saumon atlantique,Salmo salar,161996,21,59.952,fork
2021,32,New Brunswick,47.665667,-67.628217,Falls Brook,SFA15,DAEHP,15.900,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,11,34.333,fork
2021,32,New Brunswick,47.665667,-67.628217,Falls Brook,SFA15,DAEHP,15.900,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,4,65.250,fork
2021,32,New Brunswick,47.665667,-67.628217,Falls Brook,SFA15,DAEHP,15.900,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,42,44.423,fork
2021,33,New Brunswick,47.191000,-66.121000,Northwest Miramichi River,SFA16,DAYEV,,Atlantic salmon,saumon atlantique,Salmo salar,161996,13,66.692,fork
2021,34,Nova Scotia,46.384318,-60.946883,Ingram Brook,SFA18,,13.100,Atlantic salmon,saumon atlantique,Salmo salar,161996,197,68.920,fork
2021,34,Nova Scotia,46.384318,-60.946883,Ingram Brook,SFA18,,13.100,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,12,80.833,fork
2021,34,New Brunswick,47.253000,-66.236000,Northwest Miramichi River,SFA16,DAYEV,,Atlantic salmon,saumon atlantique,Salmo salar,161996,23,68.391,fork
2021,34,New Brunswick,47.253000,-66.236000,Northwest Miramichi River,SFA16,DAYEV,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,68.000,fork
2021,35,New Brunswick,47.272000,-66.321420,South Branch Northwest Miramichi River,SFA16,DAIMJ,,Atlantic salmon,saumon atlantique,Salmo salar,161996,70,70.313,fork
2021,38,New Brunswick,47.133000,-66.118000,North Branch Big Sevogle River,SFA16,DABUW,,Atlantic salmon,saumon atlantique,Salmo salar,161996,17,89.882,fork
2021,38,New Brunswick,47.908650,-67.907067,North Branch Kedgwick River,SFA15,DABWE,18.400,Atlantic salmon,saumon atlantique,Salmo salar,161996,82,74.988,fork
2021,38,New Brunswick,47.908650,-67.907067,North Branch Kedgwick River,SFA15,DABWE,18.400,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,2,61.500,fork
2021,38,New Brunswick,47.908650,-67.907067,North Branch Kedgwick River,SFA15,DABWE,18.400,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,3,71.667,fork
2021,39,New Brunswick,47.978433,-67.934617,North Branch Kedgwick River,SFA15,DABWE,14.500,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,total
2021,39,New Brunswick,47.978433,-67.934617,North Branch Kedgwick River,SFA15,DABWE,14.500,Atlantic salmon,saumon atlantique,Salmo salar,161996,173,67.816,fork
2021,39,New Brunswick,47.978433,-67.934617,North Branch Kedgwick River,SFA15,DABWE,14.500,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,6,62.667,fork
2021,39,New Brunswick,47.978433,-67.934617,North Branch Kedgwick River,SFA15,DABWE,14.500,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,42,55.462,fork
2021,39,New Brunswick,47.978433,-67.934617,North Branch Kedgwick River,SFA15,DABWE,14.500,Crayfish (family),écrevisses,Astacidae,97324,2,,fork
2021,39,New Brunswick,47.978433,-67.934617,North Branch Kedgwick River,SFA15,DABWE,14.500,Gaspereau,gaspareau,Alosa,161701,1,34.000,fork
2021,39,New Brunswick,47.978433,-67.934617,North Branch Kedgwick River,SFA15,DABWE,14.500,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,1,139.000,fork
2021,39,New Brunswick,47.978433,-67.934617,North Branch Kedgwick River,SFA15,DABWE,14.500,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,22,59.318,fork
2021,39,New Brunswick,47.069000,-66.258000,South Branch Big Sevogle River,SFA16,DAIKJ,,Atlantic salmon,saumon atlantique,Salmo salar,161996,29,62.103,fork
2021,4,New Brunswick,47.929500,-66.964500,Restigouche River,SFA15,DACGO,20.200,Atlantic salmon,saumon atlantique,Salmo salar,161996,23,54.391,fork
2021,4,New Brunswick,47.929500,-66.964500,Restigouche River,SFA15,DACGO,20.200,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,1,29.000,fork
2021,4,New Brunswick,47.929500,-66.964500,Restigouche River,SFA15,DACGO,20.200,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,1,21.000,fork
2021,40,New Brunswick,47.914133,-67.912583,Belle Kedgwick River,SFA15,DAGYS,15.500,Atlantic salmon,saumon atlantique,Salmo salar,161996,35,73.800,fork
