"cruise.number","year","month","day","start.hour","start.minute","latitude","longitude","gear.str","species","french.name","english.name","latin.name","weight.caught","number.caught"
"002",2004,8,18,11,56,47.5569166666667,-62.0613333333333,"300 Balloon Star otter trawl",10,"Morue franche","COD(ATLANTIC)","GADUS MORHUA",0.3,3
"002",2004,8,18,11,56,47.5569166666667,-62.0613333333333,"300 Balloon Star otter trawl",17,"Poulamon atlantique","TOMCOD(ATLANTIC)","MICROGADUS TOMCOD",0.5,0
"002",2004,8,18,11,56,47.5569166666667,-62.0613333333333,"300 Balloon Star otter trawl",42,"Limande à queue jaune","YELLOWTAIL FLOUNDER","LIMANDA FERRUGINEA",13,134
"002",2004,8,18,11,56,47.5569166666667,-62.0613333333333,"300 Balloon Star otter trawl",301,"Chaboisseau à épines courtes","SHORTHORN SCULPIN","MYOXOCEPHALUS SCORPIUS",1,2
"002",2004,8,18,11,56,47.5569166666667,-62.0613333333333,"300 Balloon Star otter trawl",303,"Chaboisseau bronzé","GRUBBY OR LITTLE SCULPIN","MYOXOCEPHALUS AENAEUS",0.1,1
"002",2004,8,18,11,56,47.5569166666667,-62.0613333333333,"300 Balloon Star otter trawl",304,"Faux-trigle armé","MAILED SCULPIN","TRIGLOPS MURRAYI",0.1,2
"002",2004,8,18,11,56,47.5569166666667,-62.0613333333333,"300 Balloon Star otter trawl",501,"Grosse poule de mer","LUMPFISH","CYCLOPTERUS LUMPUS",0.1,1
"002",2004,8,18,11,56,47.5569166666667,-62.0613333333333,"300 Balloon Star otter trawl",1823,"Patate de mer non spécifiée","SEA POTATO","BOLTENIA SP.",0.2,1
"002",2004,8,18,11,56,47.5569166666667,-62.0613333333333,"300 Balloon Star otter trawl",2526,"Crabe des neiges","SNOW CRAB (QUEEN)","CHIONOECETES OPILIO",0.6,1
"002",2004,8,18,11,56,47.5569166666667,-62.0613333333333,"300 Balloon Star otter trawl",8500,"méduse non spécifiée","JELLYFISHES","SCYPHOZOA C.",10,16
"002",2004,8,18,14,25,47.4094166666667,-62.3889166666667,"300 Balloon Star otter trawl",10,"Morue franche","COD(ATLANTIC)","GADUS MORHUA",1.4,2
"002",2004,8,18,14,25,47.4094166666667,-62.3889166666667,"300 Balloon Star otter trawl",17,"Poulamon atlantique","TOMCOD(ATLANTIC)","MICROGADUS TOMCOD",1,1
"002",2004,8,18,14,25,47.4094166666667,-62.3889166666667,"300 Balloon Star otter trawl",40,"Plie canadienne","AMERICAN PLAICE","HIPPOGLOSSOIDES PLATESSOIDES",1.4,5
"002",2004,8,18,14,25,47.4094166666667,-62.3889166666667,"300 Balloon Star otter trawl",60,"Hareng atlantique","HERRING(ATLANTIC)","CLUPEA HARENGUS",0.8,3
"002",2004,8,18,14,25,47.4094166666667,-62.3889166666667,"300 Balloon Star otter trawl",64,"Capelan","CAPELIN","MALLOTUS VILLOSUS",0.4,22
"002",2004,8,18,14,25,47.4094166666667,-62.3889166666667,"300 Balloon Star otter trawl",301,"Chaboisseau à épines courtes","SHORTHORN SCULPIN","MYOXOCEPHALUS SCORPIUS",0.5,1
"002",2004,8,18,14,25,47.4094166666667,-62.3889166666667,"300 Balloon Star otter trawl",512,"Limace marbrée","SEASNAIL,DUSKY","LIPARIS GIBBUS",0.1,1
"002",2004,8,18,14,25,47.4094166666667,-62.3889166666667,"300 Balloon Star otter trawl",1823,"Patate de mer non spécifiée","SEA POTATO","BOLTENIA SP.",0.2,1
"002",2004,8,18,14,25,47.4094166666667,-62.3889166666667,"300 Balloon Star otter trawl",2212,"Crevette ésope","PANDALUS MONTAGUI","PANDALUS MONTAGUI",0.3,112
"002",2004,8,18,14,25,47.4094166666667,-62.3889166666667,"300 Balloon Star otter trawl",2521,"Crabe lyre (arctique)","HYAS COARCTATUS","HYAS COARCTATUS",0.1,1
"002",2004,8,18,14,25,47.4094166666667,-62.3889166666667,"300 Balloon Star otter trawl",2526,"Crabe des neiges","SNOW CRAB (QUEEN)","CHIONOECETES OPILIO",0.6,2
"002",2004,8,18,14,25,47.4094166666667,-62.3889166666667,"300 Balloon Star otter trawl",6411,"Oursin vert","SEA URCHIN (GREEN)","STRONGYLOCENTROTUS DROEBACHIENSIS",0.2,4
"002",2004,8,18,14,25,47.4094166666667,-62.3889166666667,"300 Balloon Star otter trawl",6600,"Holothurie non spécifié","SEA CUCUMBER (UNIDENTIFIED)","HOLOTHUROIDEA C.",0.2,1
"002",2004,8,18,14,25,47.4094166666667,-62.3889166666667,"300 Balloon Star otter trawl",8500,"méduse non spécifiée","JELLYFISHES","SCYPHOZOA C.",6,11
"002",2004,8,18,15,1,46.9473333333333,-62.3911666666667,"300 Balloon Star otter trawl",10,"Morue franche","COD(ATLANTIC)","GADUS MORHUA",3,5
"002",2004,8,18,15,1,46.9473333333333,-62.3911666666667,"300 Balloon Star otter trawl",40,"Plie canadienne","AMERICAN PLAICE","HIPPOGLOSSOIDES PLATESSOIDES",3,22
"002",2004,8,18,15,1,46.9473333333333,-62.3911666666667,"300 Balloon Star otter trawl",42,"Limande à queue jaune","YELLOWTAIL FLOUNDER","LIMANDA FERRUGINEA",0.5,2
"002",2004,8,18,15,1,46.9473333333333,-62.3911666666667,"300 Balloon Star otter trawl",60,"Hareng atlantique","HERRING(ATLANTIC)","CLUPEA HARENGUS",2,6
"002",2004,8,18,15,1,46.9473333333333,-62.3911666666667,"300 Balloon Star otter trawl",512,"Limace marbrée","SEASNAIL,DUSKY","LIPARIS GIBBUS",0.2,1
"002",2004,8,18,15,1,46.9473333333333,-62.3911666666667,"300 Balloon Star otter trawl",641,"Lycode arctique","ARCTIC EELPOUT","LYCODES RETICULATUS",0.7,1
"002",2004,8,18,15,1,46.9473333333333,-62.3911666666667,"300 Balloon Star otter trawl",2526,"Crabe des neiges","SNOW CRAB (QUEEN)","CHIONOECETES OPILIO",4,9
"002",2004,8,18,15,1,46.9473333333333,-62.3911666666667,"300 Balloon Star otter trawl",4326,"Huitre malpèque","AMERICAN CUPPED OYSTER","CRASSOSTREA VIRGINICA",0.1,1
"002",2004,8,18,15,1,46.9473333333333,-62.3911666666667,"300 Balloon Star otter trawl",6310,"Gorgonocéphales","GORGONOCEPHALUS SP.","GORGONOCEPHALUS SP.",0.9,5
"002",2004,8,18,15,1,46.9473333333333,-62.3911666666667,"300 Balloon Star otter trawl",6400,"Oursin ","SEA URCHINS","STRONGYLOCENTROTUS SP.",0.4,6
"002",2004,8,18,15,1,46.9473333333333,-62.3911666666667,"300 Balloon Star otter trawl",8500,"méduse non spécifiée","JELLYFISHES","SCYPHOZOA C.",29,0
"002",2004,8,18,16,36,46.8176666666667,-62.3504166666667,"300 Balloon Star otter trawl",10,"Morue franche","COD(ATLANTIC)","GADUS MORHUA",3,6
"002",2004,8,18,16,36,46.8176666666667,-62.3504166666667,"300 Balloon Star otter trawl",40,"Plie canadienne","AMERICAN PLAICE","HIPPOGLOSSOIDES PLATESSOIDES",3,7
"002",2004,8,18,16,36,46.8176666666667,-62.3504166666667,"300 Balloon Star otter trawl",118,"Ogac","GREENLAND COD","GADUS OGAC",0.7,2
"002",2004,8,18,16,36,46.8176666666667,-62.3504166666667,"300 Balloon Star otter trawl",1827,"Pêche de mer","SEA PEACH","HALOCYNTHIA PYRIFORMIS",0.8,4
"002",2004,8,18,16,36,46.8176666666667,-62.3504166666667,"300 Balloon Star otter trawl",2521,"Crabe lyre (arctique)","HYAS COARCTATUS","HYAS COARCTATUS",0.1,1
"002",2004,8,18,16,36,46.8176666666667,-62.3504166666667,"300 Balloon Star otter trawl",6100,"Étoile de mer non spécifiée (Classe)","ASTEROIDEA S.C.","ASTEROIDEA S.C.",0.2,2
"002",2004,8,18,16,36,46.8176666666667,-62.3504166666667,"300 Balloon Star otter trawl",6310,"Gorgonocéphales","GORGONOCEPHALUS SP.","GORGONOCEPHALUS SP.",0.9,6
"002",2004,8,18,16,36,46.8176666666667,-62.3504166666667,"300 Balloon Star otter trawl",6400,"Oursin ","SEA URCHINS","STRONGYLOCENTROTUS SP.",0.6,13
"002",2004,8,18,16,36,46.8176666666667,-62.3504166666667,"300 Balloon Star otter trawl",6600,"Holothurie non spécifié","SEA CUCUMBER (UNIDENTIFIED)","HOLOTHUROIDEA C.",0.2,1
"002",2004,8,18,16,36,46.8176666666667,-62.3504166666667,"300 Balloon Star otter trawl",8500,"méduse non spécifiée","JELLYFISHES","SCYPHOZOA C.",5,0
"002",2004,8,18,16,36,46.8176666666667,-62.3504166666667,"300 Balloon Star otter trawl",9200,NA,"STONES AND ROCKS","STONES AND ROCKS",1,0
"002",2004,8,18,17,52,46.69675,-62.3845,"300 Balloon Star otter trawl",10,"Morue franche","COD(ATLANTIC)","GADUS MORHUA",6,13
"002",2004,8,18,17,52,46.69675,-62.3845,"300 Balloon Star otter trawl",40,"Plie canadienne","AMERICAN PLAICE","HIPPOGLOSSOIDES PLATESSOIDES",32,181
"002",2004,8,18,17,52,46.69675,-62.3845,"300 Balloon Star otter trawl",60,"Hareng atlantique","HERRING(ATLANTIC)","CLUPEA HARENGUS",4,22
"002",2004,8,18,17,52,46.69675,-62.3845,"300 Balloon Star otter trawl",118,"Ogac","GREENLAND COD","GADUS OGAC",0.7,1
"002",2004,8,18,17,52,46.69675,-62.3845,"300 Balloon Star otter trawl",641,"Lycode arctique","ARCTIC EELPOUT","LYCODES RETICULATUS",5,8
"002",2004,8,18,17,52,46.69675,-62.3845,"300 Balloon Star otter trawl",1510,"Oeufs de buccin non spécifiés","WHELK EGGS (NS)","BUCCINIDAE EGGS",0.1,0
"002",2004,8,18,17,52,46.69675,-62.3845,"300 Balloon Star otter trawl",2521,"Crabe lyre (arctique)","HYAS COARCTATUS","HYAS COARCTATUS",0.2,1
"002",2004,8,18,17,52,46.69675,-62.3845,"300 Balloon Star otter trawl",2526,"Crabe des neiges","SNOW CRAB (QUEEN)","CHIONOECETES OPILIO",7,10
"002",2004,8,18,17,52,46.69675,-62.3845,"300 Balloon Star otter trawl",4210,"Buccin non spécifié","WHELKS","BUCCINUM SP.",0.1,3
"002",2004,8,18,17,52,46.69675,-62.3845,"300 Balloon Star otter trawl",6310,"Gorgonocéphales","GORGONOCEPHALUS SP.","GORGONOCEPHALUS SP.",0.7,6
"002",2004,8,18,17,52,46.69675,-62.3845,"300 Balloon Star otter trawl",6400,"Oursin ","SEA URCHINS","STRONGYLOCENTROTUS SP.",0.2,4
"002",2004,8,18,17,52,46.69675,-62.3845,"300 Balloon Star otter trawl",6600,"Holothurie non spécifié","SEA CUCUMBER (UNIDENTIFIED)","HOLOTHUROIDEA C.",0.1,1
"002",2004,8,18,17,52,46.69675,-62.3845,"300 Balloon Star otter trawl",8500,"méduse non spécifiée","JELLYFISHES","SCYPHOZOA C.",0.9,0
"002",2004,8,18,19,7,47.024,-62.8571666666667,"300 Balloon Star otter trawl",10,"Morue franche","COD(ATLANTIC)","GADUS MORHUA",114,207
"002",2004,8,18,19,7,47.024,-62.8571666666667,"300 Balloon Star otter trawl",40,"Plie canadienne","AMERICAN PLAICE","HIPPOGLOSSOIDES PLATESSOIDES",78,292
"002",2004,8,18,19,7,47.024,-62.8571666666667,"300 Balloon Star otter trawl",42,"Limande à queue jaune","YELLOWTAIL FLOUNDER","LIMANDA FERRUGINEA",2,10
"002",2004,8,18,19,7,47.024,-62.8571666666667,"300 Balloon Star otter trawl",60,"Hareng atlantique","HERRING(ATLANTIC)","CLUPEA HARENGUS",54,204
"002",2004,8,18,19,7,47.024,-62.8571666666667,"300 Balloon Star otter trawl",641,"Lycode arctique","ARCTIC EELPOUT","LYCODES RETICULATUS",9,11
"002",2004,8,18,19,7,47.024,-62.8571666666667,"300 Balloon Star otter trawl",2526,"Crabe des neiges","SNOW CRAB (QUEEN)","CHIONOECETES OPILIO",2,4
"002",2004,8,18,19,7,47.024,-62.8571666666667,"300 Balloon Star otter trawl",8500,"méduse non spécifiée","JELLYFISHES","SCYPHOZOA C.",5,7
"002",2004,8,18,19,7,47.024,-62.8571666666667,"300 Balloon Star otter trawl",8600,"Éponge  non spécifiée","SPONGES","PORIFERA P.",0.5,1
"002",2004,8,18,20,51,46.4914166666667,-62.8510833333333,"300 Balloon Star otter trawl",10,"Morue franche","COD(ATLANTIC)","GADUS MORHUA",10,32
"002",2004,8,18,20,51,46.4914166666667,-62.8510833333333,"300 Balloon Star otter trawl",42,"Limande à queue jaune","YELLOWTAIL FLOUNDER","LIMANDA FERRUGINEA",2,2
"002",2004,8,18,20,51,46.4914166666667,-62.8510833333333,"300 Balloon Star otter trawl",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",15,75
"002",2004,8,18,20,51,46.4914166666667,-62.8510833333333,"300 Balloon Star otter trawl",122,"Tanche-tautogue","CUNNER","TAUTOGOLABRUS ADSPERSUS",0.5,4
"002",2004,8,18,20,51,46.4914166666667,-62.8510833333333,"300 Balloon Star otter trawl",300,"Chaboisseau à dix-huit-épines","LONGHORN SCULPIN","MYOXOCEPHALUS OCTODECEMSPINOSUS",0.2,2
"002",2004,8,18,20,51,46.4914166666667,-62.8510833333333,"300 Balloon Star otter trawl",301,"Chaboisseau à épines courtes","SHORTHORN SCULPIN","MYOXOCEPHALUS SCORPIUS",2,5
"002",2004,8,18,20,51,46.4914166666667,-62.8510833333333,"300 Balloon Star otter trawl",1510,"Oeufs de buccin non spécifiés","WHELK EGGS (NS)","BUCCINIDAE EGGS",0.3,0
"002",2004,8,18,20,51,46.4914166666667,-62.8510833333333,"300 Balloon Star otter trawl",2550,"Homard américain","AMERICAN LOBSTER","HOMARUS AMERICANUS",0.1,1
"002",2004,8,18,20,51,46.4914166666667,-62.8510833333333,"300 Balloon Star otter trawl",4511,"Encornet rouge nordique","SHORT-FIN SQUID","ILLEX ILLECEBROSUS",0.1,1
"002",2004,8,18,20,51,46.4914166666667,-62.8510833333333,"300 Balloon Star otter trawl",8500,"méduse non spécifiée","JELLYFISHES","SCYPHOZOA C.",0.6,0
"002",2004,8,18,22,49,46.50225,-63.18075,"300 Balloon Star otter trawl",10,"Morue franche","COD(ATLANTIC)","GADUS MORHUA",8,20
"002",2004,8,18,22,49,46.50225,-63.18075,"300 Balloon Star otter trawl",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",17,62
"002",2004,8,18,22,49,46.50225,-63.18075,"300 Balloon Star otter trawl",60,"Hareng atlantique","HERRING(ATLANTIC)","CLUPEA HARENGUS",2,11
"002",2004,8,18,22,49,46.50225,-63.18075,"300 Balloon Star otter trawl",122,"Tanche-tautogue","CUNNER","TAUTOGOLABRUS ADSPERSUS",3,19
"002",2004,8,18,22,49,46.50225,-63.18075,"300 Balloon Star otter trawl",300,"Chaboisseau à dix-huit-épines","LONGHORN SCULPIN","MYOXOCEPHALUS OCTODECEMSPINOSUS",0.1,1
"002",2004,8,18,22,49,46.50225,-63.18075,"300 Balloon Star otter trawl",301,"Chaboisseau à épines courtes","SHORTHORN SCULPIN","MYOXOCEPHALUS SCORPIUS",0.9,1
"002",2004,8,18,22,49,46.50225,-63.18075,"300 Balloon Star otter trawl",641,"Lycode arctique","ARCTIC EELPOUT","LYCODES RETICULATUS",0.7,1
"002",2004,8,18,22,49,46.50225,-63.18075,"300 Balloon Star otter trawl",2550,"Homard américain","AMERICAN LOBSTER","HOMARUS AMERICANUS",1,5
"002",2004,8,18,22,49,46.50225,-63.18075,"300 Balloon Star otter trawl",6400,"Oursin ","SEA URCHINS","STRONGYLOCENTROTUS SP.",0.1,1
"002",2004,8,18,22,49,46.50225,-63.18075,"300 Balloon Star otter trawl",8300,"Anémone de mer non spécifiée","SEA ANEMONE","ANTHOZOA C.",0.1,1
"002",2004,8,18,22,49,46.50225,-63.18075,"300 Balloon Star otter trawl",8500,"méduse non spécifiée","JELLYFISHES","SCYPHOZOA C.",5,0
"002",2004,8,18,23,29,46.5041666666667,-63.25125,"300 Balloon Star otter trawl",10,"Morue franche","COD(ATLANTIC)","GADUS MORHUA",0.9,5
"002",2004,8,18,23,29,46.5041666666667,-63.25125,"300 Balloon Star otter trawl",12,"Merluche blanche","WHITE HAKE","UROPHYCIS TENUIS",0.8,1
"002",2004,8,18,23,29,46.5041666666667,-63.25125,"300 Balloon Star otter trawl",42,"Limande à queue jaune","YELLOWTAIL FLOUNDER","LIMANDA FERRUGINEA",2,16
"002",2004,8,18,23,29,46.5041666666667,-63.25125,"300 Balloon Star otter trawl",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",4,15
"002",2004,8,18,23,29,46.5041666666667,-63.25125,"300 Balloon Star otter trawl",60,"Hareng atlantique","HERRING(ATLANTIC)","CLUPEA HARENGUS",2,10
"002",2004,8,18,23,29,46.5041666666667,-63.25125,"300 Balloon Star otter trawl",62,"Gasperau","ALEWIFE","ALOSA PSEUDOHARENGUS",1,7
"002",2004,8,18,23,29,46.5041666666667,-63.25125,"300 Balloon Star otter trawl",301,"Chaboisseau à épines courtes","SHORTHORN SCULPIN","MYOXOCEPHALUS SCORPIUS",2,4
"002",2004,8,18,23,29,46.5041666666667,-63.25125,"300 Balloon Star otter trawl",640,"Loquette d'Amérique","OCEAN POUT(COMMON)","MACROZOARCES AMERICANUS",1,1
"002",2004,8,18,23,29,46.5041666666667,-63.25125,"300 Balloon Star otter trawl",2550,"Homard américain","AMERICAN LOBSTER","HOMARUS AMERICANUS",3,14
"002",2004,8,18,23,29,46.5041666666667,-63.25125,"300 Balloon Star otter trawl",8500,"méduse non spécifiée","JELLYFISHES","SCYPHOZOA C.",2,0
"002",2004,8,19,9,1,47.3241666666667,-64.0164166666667,"300 Balloon Star otter trawl",10,"Morue franche","COD(ATLANTIC)","GADUS MORHUA",4,12
"002",2004,8,19,9,1,47.3241666666667,-64.0164166666667,"300 Balloon Star otter trawl",42,"Limande à queue jaune","YELLOWTAIL FLOUNDER","LIMANDA FERRUGINEA",2,9
"002",2004,8,19,9,1,47.3241666666667,-64.0164166666667,"300 Balloon Star otter trawl",60,"Hareng atlantique","HERRING(ATLANTIC)","CLUPEA HARENGUS",0.2,1
"002",2004,8,19,9,1,47.3241666666667,-64.0164166666667,"300 Balloon Star otter trawl",118,"Ogac","GREENLAND COD","GADUS OGAC",0.2,1
"002",2004,8,19,9,1,47.3241666666667,-64.0164166666667,"300 Balloon Star otter trawl",300,"Chaboisseau à dix-huit-épines","LONGHORN SCULPIN","MYOXOCEPHALUS OCTODECEMSPINOSUS",0.3,2
"002",2004,8,19,9,1,47.3241666666667,-64.0164166666667,"300 Balloon Star otter trawl",301,"Chaboisseau à épines courtes","SHORTHORN SCULPIN","MYOXOCEPHALUS SCORPIUS",5,7
"002",2004,8,19,9,1,47.3241666666667,-64.0164166666667,"300 Balloon Star otter trawl",1827,"Pêche de mer","SEA PEACH","HALOCYNTHIA PYRIFORMIS",1,6
"002",2004,8,19,9,1,47.3241666666667,-64.0164166666667,"300 Balloon Star otter trawl",2521,"Crabe lyre (arctique)","HYAS COARCTATUS","HYAS COARCTATUS",0.1,1
"002",2004,8,19,9,1,47.3241666666667,-64.0164166666667,"300 Balloon Star otter trawl",4210,"Buccin non spécifié","WHELKS","BUCCINUM SP.",0.4,5
"002",2004,8,19,12,9,47.6989166666667,-63.9964166666667,"300 Balloon Star otter trawl",10,"Morue franche","COD(ATLANTIC)","GADUS MORHUA",120,95
"002",2004,8,19,12,9,47.6989166666667,-63.9964166666667,"300 Balloon Star otter trawl",40,"Plie canadienne","AMERICAN PLAICE","HIPPOGLOSSOIDES PLATESSOIDES",23,176
"002",2004,8,19,12,9,47.6989166666667,-63.9964166666667,"300 Balloon Star otter trawl",41,"Plie grise","WITCH FLOUNDER","GLYPTOCEPHALUS CYNOGLOSSUS",1,2
"002",2004,8,19,12,9,47.6989166666667,-63.9964166666667,"300 Balloon Star otter trawl",60,"Hareng atlantique","HERRING(ATLANTIC)","CLUPEA HARENGUS",0.2,1
"002",2004,8,19,12,9,47.6989166666667,-63.9964166666667,"300 Balloon Star otter trawl",64,"Capelan","CAPELIN","MALLOTUS VILLOSUS",0.1,1
"002",2004,8,19,12,9,47.6989166666667,-63.9964166666667,"300 Balloon Star otter trawl",350,"Agone atlantique","ATLANTIC SEA POACHER","LEPTAGONUS DECAGONUS",0.1,1
"002",2004,8,19,12,9,47.6989166666667,-63.9964166666667,"300 Balloon Star otter trawl",641,"Lycode arctique","ARCTIC EELPOUT","LYCODES RETICULATUS",0.7,1
"002",2004,8,19,12,9,47.6989166666667,-63.9964166666667,"300 Balloon Star otter trawl",647,"Lycode de Vahl","SHORTTAILED EELPOUT(VAHL)","LYCODES VAHLII",0.1,1
"002",2004,8,19,12,9,47.6989166666667,-63.9964166666667,"300 Balloon Star otter trawl",1827,"Pêche de mer","SEA PEACH","HALOCYNTHIA PYRIFORMIS",0.3,2
"002",2004,8,19,12,9,47.6989166666667,-63.9964166666667,"300 Balloon Star otter trawl",2330,"Boucs","EUALUS SP.","EUALUS SP.",0,0
"002",2004,8,19,12,9,47.6989166666667,-63.9964166666667,"300 Balloon Star otter trawl",2330,"Boucs","EUALUS SP.","EUALUS SP.",0.1,0
"002",2004,8,19,12,9,47.6989166666667,-63.9964166666667,"300 Balloon Star otter trawl",2411,"Crevette verte","ARGIS DENTATA","ARGIS DENTATA",0.1,0
"002",2004,8,19,12,9,47.6989166666667,-63.9964166666667,"300 Balloon Star otter trawl",2526,"Crabe des neiges","SNOW CRAB (QUEEN)","CHIONOECETES OPILIO",6,11
"002",2004,8,19,12,9,47.6989166666667,-63.9964166666667,"300 Balloon Star otter trawl",4326,"Huitre malpèque","AMERICAN CUPPED OYSTER","CRASSOSTREA VIRGINICA",0.2,2
"002",2004,8,19,12,9,47.6989166666667,-63.9964166666667,"300 Balloon Star otter trawl",8500,"méduse non spécifiée","JELLYFISHES","SCYPHOZOA C.",2,0
"002",2004,8,19,13,42,47.84425,-64.04475,"300 Balloon Star otter trawl",10,"Morue franche","COD(ATLANTIC)","GADUS MORHUA",211,220
"002",2004,8,19,13,42,47.84425,-64.04475,"300 Balloon Star otter trawl",40,"Plie canadienne","AMERICAN PLAICE","HIPPOGLOSSOIDES PLATESSOIDES",40,360
"002",2004,8,19,13,42,47.84425,-64.04475,"300 Balloon Star otter trawl",512,"Limace marbrée","SEASNAIL,DUSKY","LIPARIS GIBBUS",0.9,3
"002",2004,8,19,13,42,47.84425,-64.04475,"300 Balloon Star otter trawl",641,"Lycode arctique","ARCTIC EELPOUT","LYCODES RETICULATUS",1,2
"002",2004,8,19,13,42,47.84425,-64.04475,"300 Balloon Star otter trawl",2526,"Crabe des neiges","SNOW CRAB (QUEEN)","CHIONOECETES OPILIO",6,18
"002",2004,8,19,14,43,47.8988333333333,-64.052,"300 Balloon Star otter trawl",10,"Morue franche","COD(ATLANTIC)","GADUS MORHUA",261,256
"002",2004,8,19,14,43,47.8988333333333,-64.052,"300 Balloon Star otter trawl",40,"Plie canadienne","AMERICAN PLAICE","HIPPOGLOSSOIDES PLATESSOIDES",16,130
"002",2004,8,19,14,43,47.8988333333333,-64.052,"300 Balloon Star otter trawl",41,"Plie grise","WITCH FLOUNDER","GLYPTOCEPHALUS CYNOGLOSSUS",0.3,1
"002",2004,8,19,14,43,47.8988333333333,-64.052,"300 Balloon Star otter trawl",641,"Lycode arctique","ARCTIC EELPOUT","LYCODES RETICULATUS",2,2
"002",2004,8,19,14,43,47.8988333333333,-64.052,"300 Balloon Star otter trawl",1827,"Pêche de mer","SEA PEACH","HALOCYNTHIA PYRIFORMIS",0.1,1
"002",2004,8,19,14,43,47.8988333333333,-64.052,"300 Balloon Star otter trawl",2526,"Crabe des neiges","SNOW CRAB (QUEEN)","CHIONOECETES OPILIO",0.3,1
"002",2004,8,19,14,43,47.8988333333333,-64.052,"300 Balloon Star otter trawl",4326,"Huitre malpèque","AMERICAN CUPPED OYSTER","CRASSOSTREA VIRGINICA",0.1,1
"002",2004,8,19,16,36,48.069,-64.0753333333333,"300 Balloon Star otter trawl",10,"Morue franche","COD(ATLANTIC)","GADUS MORHUA",177,653
"002",2004,8,19,16,36,48.069,-64.0753333333333,"300 Balloon Star otter trawl",40,"Plie canadienne","AMERICAN PLAICE","HIPPOGLOSSOIDES PLATESSOIDES",2,2
"002",2004,8,19,16,36,48.069,-64.0753333333333,"300 Balloon Star otter trawl",1827,"Pêche de mer","SEA PEACH","HALOCYNTHIA PYRIFORMIS",6,31
"002",2004,8,19,16,36,48.069,-64.0753333333333,"300 Balloon Star otter trawl",6100,"Étoile de mer non spécifiée (Classe)","ASTEROIDEA S.C.","ASTEROIDEA S.C.",0.2,1
"002",2004,8,19,16,36,48.069,-64.0753333333333,"300 Balloon Star otter trawl",6400,"Oursin ","SEA URCHINS","STRONGYLOCENTROTUS SP.",0.1,1
"002",2004,8,19,16,36,48.069,-64.0753333333333,"300 Balloon Star otter trawl",6600,"Holothurie non spécifié","SEA CUCUMBER (UNIDENTIFIED)","HOLOTHUROIDEA C.",0.5,4
"002",2004,8,19,16,36,48.069,-64.0753333333333,"300 Balloon Star otter trawl",8500,"méduse non spécifiée","JELLYFISHES","SCYPHOZOA C.",0.5,0
"002",2004,8,19,17,54,48.0643333333333,-64.1515,"300 Balloon Star otter trawl",10,"Morue franche","COD(ATLANTIC)","GADUS MORHUA",0.8,4
"002",2004,8,19,17,54,48.0643333333333,-64.1515,"300 Balloon Star otter trawl",60,"Hareng atlantique","HERRING(ATLANTIC)","CLUPEA HARENGUS",35,178
"002",2004,8,19,17,54,48.0643333333333,-64.1515,"300 Balloon Star otter trawl",118,"Ogac","GREENLAND COD","GADUS OGAC",0.3,1
"002",2004,8,19,17,54,48.0643333333333,-64.1515,"300 Balloon Star otter trawl",1827,"Pêche de mer","SEA PEACH","HALOCYNTHIA PYRIFORMIS",0.1,1
"002",2004,8,19,17,54,48.0643333333333,-64.1515,"300 Balloon Star otter trawl",6100,"Étoile de mer non spécifiée (Classe)","ASTEROIDEA S.C.","ASTEROIDEA S.C.",0.3,1
"002",2004,8,19,19,39,48.01975,-64.3573333333333,"300 Balloon Star otter trawl",43,"Plie rouge","WINTER FLOUNDER","PSEUDOPLEURONECTES AMERICANUS",9,28
"002",2004,8,19,19,39,48.01975,-64.3573333333333,"300 Balloon Star otter trawl",60,"Hareng atlantique","HERRING(ATLANTIC)","CLUPEA HARENGUS",53,246
"002",2004,8,19,19,39,48.01975,-64.3573333333333,"300 Balloon Star otter trawl",62,"Gasperau","ALEWIFE","ALOSA PSEUDOHARENGUS",9,60
"002",2004,8,19,19,39,48.01975,-64.3573333333333,"300 Balloon Star otter trawl",70,"Maquereau bleu","MACKEREL(ATLANTIC)","SCOMBER SCOMBRUS",23,116
"002",2004,8,19,19,39,48.01975,-64.3573333333333,"300 Balloon Star otter trawl",122,"Tanche-tautogue","CUNNER","TAUTOGOLABRUS ADSPERSUS",6,43
"002",2004,8,19,19,39,48.01975,-64.3573333333333,"300 Balloon Star otter trawl",201,"Raie épineuse","THORNY SKATE","AMBLYRAJA RADIATA",2,2
"002",2004,8,19,19,39,48.01975,-64.3573333333333,"300 Balloon Star otter trawl",320,"Hémitriptère atlantique","SEA RAVEN","HEMITRIPTERUS AMERICANUS",4,7
"002",2004,8,19,19,39,48.01975,-64.3573333333333,"300 Balloon Star otter trawl",641,"Lycode arctique","ARCTIC EELPOUT","LYCODES RETICULATUS",0.6,1
"002",2004,8,19,19,39,48.01975,-64.3573333333333,"300 Balloon Star otter trawl",2550,"Homard américain","AMERICAN LOBSTER","HOMARUS AMERICANUS",6,22
"002",2004,8,19,19,39,48.01975,-64.3573333333333,"300 Balloon Star otter trawl",6400,"Oursin ","SEA URCHINS","STRONGYLOCENTROTUS SP.",0.2,3
