River_name__nom_de_la_rivière,Site_name__nom_du_site,Latitude__latitude,Longitude__longitude,Arrival_date__date_d_arrivée,Departure_date__date_de_départ,Time_released__date_de_libération,Operating_condition_display__affichage_état_de_fonctionnement,Rpm_arrival__rpm_arrivée,Rpm_departure__rpm_départ,Air_temp_arrival__temp_air_arrivée,Water_temp_trap_c__temp_eau_piège_c,Relative_water_level_m__niveau_d_eau_relatif_m,Species__espèces,Status__statut,Life_stage__stade_de_vie,Adipose_condition_display,Total_length__longueur_totale,Fork_length__longueur_à_la_fourche,Weight__poid,Sex__sexe,Age__âge,Age_type__âge_type,Tag_number__numéro_d_étiquette,Sample_id__numéro_d_identification_de_l_échantillon,Specimen_id__numéro_d_identification_du_spécimen
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,127.0,,,,,M02425,4144,660310
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,135.0,,,,,M02424,4144,660311
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,137.0,,,,,M02426,4144,660312
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,132.0,,,,,M02427,4144,660313
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,155.0,,,,,M02428,4144,660314
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,148.0,,,,,M02429,4144,660315
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,104.0,,,,,M02430,4144,660316
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,128.0,,,,,M02431,4144,660317
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,131.0,,,,,M02432,4144,660318
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,120.0,,,,,M02433,4144,660319
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,138.0,,,,,M02434,4144,660320
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,120.0,,,,,M02435,4144,660321
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,123.0,,,,,M02436,4144,660322
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,149.0,,,,,M02437,4144,660323
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,155.0,,,,,M02438,4144,660324
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,118.0,,,,,M02439,4144,660325
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,134.0,,,,,M02440,4144,660326
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,142.0,,,,,M02441,4144,660327
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,134.0,,,,,M02442,4144,660328
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,149.0,,,,,M02443,4144,660329
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,127.0,,,,,M02444,4144,660330
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,125.0,,,,,M02445,4144,660331
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,155.0,,,,,M02446,4144,660332
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,115.0,,,,,M02447,4144,660333
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,130.0,,,,,M02448,4144,660334
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,132.0,,,,,M02449,4144,660335
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,129.0,,,,,M02450,4144,660336
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,136.0,,,,,M02451,4144,660337
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,125.0,,,,,M02452,4144,660338
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,136.0,,,,,M02453,4144,660339
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,132.0,,,,,M02454,4144,660340
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,151.0,,,,,M02455,4144,660341
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,125.0,,,,,M02456,4144,660342
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,133.0,,,,,M02457,4144,660343
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,125.0,,,,,M02458,4144,660344
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,125.0,,,,,M02459,4144,660345
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,116.0,,,,,M02461,4144,660346
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,125.0,,,,,M02460,4144,660347
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,174.0,,,,,M02462,4144,660348
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,141.0,,,,,M02463,4144,660349
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,130.0,,,,,M02464,4144,660350
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,139.0,,,,,M02465,4144,660351
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,131.0,,,,,M02466,4144,660352
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,113.0,,,,,M02467,4144,660353
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,144.0,,,,,M02468,4144,660354
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,125.0,,,,,M02469,4144,660355
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,122.0,,,,,M02470,4144,660356
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,134.0,,,,,M02471,4144,660357
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,130.0,,,,,M02472,4144,660358
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,125.0,,,,,M02473,4144,660359
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,140.0,,,,,M02474,4144,660360
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,107.0,,,,,M02475,4144,660361
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,134.0,,,,,M02476,4144,660362
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,126.0,,,,,M02477,4144,660363
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,127.0,,,,,M02478,4144,660364
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,151.0,,,,,M02479,4144,660365
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,141.0,,,,,M02480,4144,660366
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,131.0,,,,,M02481,4144,660367
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,132.0,,,,,M02482,4144,660368
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,116.0,,,,,M02483,4144,660369
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,126.0,,,,,M02484,4144,660370
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,112.0,,,,,M02485,4144,660371
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,132.0,,,,,M02486,4144,660372
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,126.0,,,,,M02487,4144,660373
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,144.0,,,,,M02488,4144,660374
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,132.0,,,,,M02489,4144,660375
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,133.0,,,,,M02490,4144,660376
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,136.0,,,,,M02491,4144,660377
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,119.0,,,,,M02492,4144,660378
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,136.0,,,,,M02493,4144,660379
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,128.0,,,,,M02494,4144,660380
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,108.0,,,,,M02495,4144,660381
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02496,4144,660382
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02497,4144,660383
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02498,4144,660384
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02499,4144,660385
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02500,4144,660386
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02501,4144,660387
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02502,4144,660388
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02503,4144,660389
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02504,4144,660390
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02505,4144,660391
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02506,4144,660392
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02507,4144,660393
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02508,4144,660394
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02509,4144,660395
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02510,4144,660396
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02511,4144,660397
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02512,4144,660398
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02513,4144,660399
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02514,4144,660400
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02515,4144,660401
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02516,4144,660402
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02517,4144,660403
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02518,4144,660404
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02519,4144,660405
Margaree River,Margaree-RST,46.3655,-61.07812,2022-05-30 11:26:00+00:00,2022-05-30 13:36:00+00:00,2022-05-30 13:52:00+00:00,fully operational,10.5,10.5,11.0,10.0,,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M02520,4144,660406
